perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2092891926840,1788985253.4847965,benchmark,14.625,1.223,11.963,5530920
2092992128120,1788985253.5849977,benchmark,14.637,1.223,11.962,4752600
2093091702490,1788985253.6845722,benchmark,14.612,1.222,11.962,5604980
2093191947850,1788985253.7848175,benchmark,14.625,1.224,11.962,6102320
2093292072430,1788985253.8849423,benchmark,14.637,1.223,11.963,5497510
2093392302430,1788985253.9851725,benchmark,14.625,1.224,11.962,6080290
2093491698030,1788985254.0845675,benchmark,14.625,1.222,11.963,5528820
2093592448080,1788985254.1853175,benchmark,14.625,1.222,11.962,5519310
2093691970560,1788985254.28484,benchmark,14.625,1.224,11.962,5640360
2093792202830,1788985254.3850727,benchmark,14.637,1.223,11.962,5623830
2093891968990,1788985254.4848387,benchmark,14.625,1.224,11.962,5653440
2093991692740,1788985254.5845625,benchmark,14.625,1.223,11.962,4775260
2094091998670,1788985254.684908,benchmark,14.625,1.222,11.962,3261350
2094191694260,1788985254.784564,benchmark,14.625,1.223,11.962,3720580
2094291992130,1788985254.8848617,benchmark,14.625,1.222,11.962,3147290
2094391808100,1788985254.9846776,benchmark,14.625,1.224,11.962,5019790
2094491901520,1788985255.0847712,benchmark,14.625,1.223,11.963,4978280
2094592118620,1788985255.1849887,benchmark,14.637,1.223,11.962,4794480
2094691882340,1788985255.2847521,benchmark,14.625,1.222,11.962,5585390
2094792077570,1788985255.3849473,benchmark,14.637,1.224,11.962,5627650
2094891938180,1788985255.484808,benchmark,14.637,1.223,11.963,5699760
2094992264660,1788985255.5851343,benchmark,14.625,1.222,11.962,4753860
2095091843910,1788985255.6847138,benchmark,14.625,1.224,11.962,5632900
2095192145230,1788985255.7850149,benchmark,14.637,1.223,11.963,5489240
2095291686650,1788985255.8845563,benchmark,14.625,1.222,11.962,5672430
2095391984810,1788985255.984855,benchmark,14.625,1.223,11.963,5557600
2095491686630,1788985256.0845563,benchmark,14.637,1.223,11.961,6145320
2095591861550,1788985256.1847312,benchmark,14.65,1.225,11.962,5528230
2095692310490,1788985256.28518,benchmark,14.625,1.222,11.962,5395880
2095791982650,1788985256.3848524,benchmark,14.625,1.224,11.962,5649620
2095891744500,1788985256.4846141,benchmark,14.625,1.223,11.963,6102670
2095991870930,1788985256.5847404,benchmark,14.625,1.223,11.962,4792840
2096091832940,1788985256.6847024,benchmark,14.625,1.223,11.962,5606550
2096192113900,1788985256.7849834,benchmark,14.625,1.223,11.962,5487630
2096292099720,1788985256.8849692,benchmark,14.65,1.225,11.962,5562030
2096391696790,1788985256.9845667,benchmark,14.625,1.222,11.962,5548210
2096492309670,1788985257.0851793,benchmark,14.637,1.223,11.962,4725800
2096591694350,1788985257.1845639,benchmark,14.625,1.222,11.963,5550090
2096691685840,1788985257.2845554,benchmark,14.637,1.223,11.962,5537400
2096791909760,1788985257.3847792,benchmark,14.625,1.222,11.962,6482690
2096891717260,1788985257.484587,benchmark,14.637,1.223,11.962,5566790
2096991920080,1788985257.5847898,benchmark,14.625,1.225,11.962,6055100
2097091833030,1788985257.6847026,benchmark,14.637,1.223,11.962,5539620
2097192395470,1788985257.785265,benchmark,14.637,1.225,11.962,5517040
2097291808200,1788985257.884678,benchmark,14.625,1.222,11.962,4746650
2097391694400,1788985257.984564,benchmark,14.625,1.223,11.962,5524260
2097491747870,1788985258.0846174,benchmark,14.637,1.224,11.962,5520490
2097591696260,1788985258.1845658,benchmark,14.625,1.223,11.962,5624650
2097692315470,1788985258.285185,benchmark,14.637,1.225,11.962,5504660
2097791687650,1788985258.3845575,benchmark,14.65,1.224,11.962,5656650
2097891907850,1788985258.4847775,benchmark,14.65,1.224,11.962,6227530
2097991944720,1788985258.5848145,benchmark,14.662,1.225,11.962,5550880
2098092129210,1788985258.684999,benchmark,14.65,1.224,11.962,5342730
2098191986190,1788985258.784856,benchmark,14.65,1.224,11.962,5467250
2098292517520,1788985258.8853872,benchmark,14.637,1.223,11.962,5513660
2098391881270,1788985258.984751,benchmark,14.625,1.223,11.962,5608530
2098491859790,1788985259.0847294,benchmark,14.625,1.222,11.962,4807650
2098591890430,1788985259.18476,benchmark,14.637,1.223,11.962,5598490
2098691802800,1788985259.2846725,benchmark,14.625,1.223,11.962,4791580
2098791813280,1788985259.3846827,benchmark,14.65,1.224,11.962,5519400
2098891785750,1788985259.4846556,benchmark,14.625,1.225,11.962,5584420
2098991951060,1788985259.5848207,benchmark,14.637,1.223,11.962,6120890
2099091813730,1788985259.6846833,benchmark,14.637,1.224,11.962,5572030
2099191971500,1788985259.7848413,benchmark,14.637,1.223,11.961,6096780
2099292043820,1788985259.8849134,benchmark,14.637,1.223,11.963,4898390
2099392110220,1788985259.9849799,benchmark,14.625,1.223,11.962,5642590
2099491695700,1788985260.0845654,benchmark,14.625,1.223,11.962,4755590
2099592325900,1788985260.1851954,benchmark,14.625,1.224,11.962,5473800
2099691771450,1788985260.284641,benchmark,14.625,1.222,11.962,4762000
2099791694890,1788985260.3845644,benchmark,14.612,1.222,11.962,5640440
2099892053320,1788985260.4849231,benchmark,14.637,1.223,11.962,4808780
2099991988490,1788985260.5848584,benchmark,14.637,1.223,11.961,5475720
2100092118950,1788985260.6849887,benchmark,14.625,1.223,11.962,5543950
2100192257530,1788985260.7851272,benchmark,14.625,1.223,11.962,4740200
2100291685980,1788985260.8845556,benchmark,14.625,1.225,11.962,6104680
2100391882420,1788985260.984752,benchmark,14.625,1.223,11.962,5483760
2100492575400,1788985261.0854454,benchmark,14.625,1.224,11.962,5578190
2100592172380,1788985261.185042,benchmark,14.625,1.223,11.962,5605850
2100692311430,1788985261.285181,benchmark,14.625,1.223,11.962,4774160
2100791872880,1788985261.3847425,benchmark,14.65,1.225,11.962,5081740
2100892201460,1788985261.4850714,benchmark,14.637,1.223,11.962,5535730
2100991689240,1788985261.5845592,benchmark,14.625,1.222,11.962,4889630
2101091791120,1788985261.6846607,benchmark,14.637,1.223,11.962,4751060
2101191915680,1788985261.7847855,benchmark,14.637,1.223,11.962,6018070
2101291913150,1788985261.8847828,benchmark,14.625,1.223,11.962,4722350
2101392049290,1788985261.984919,benchmark,14.637,1.223,11.962,6156060
2101492261120,1788985262.0851307,benchmark,14.625,1.225,11.962,4905130
2101591786150,1788985262.1846557,benchmark,14.625,1.223,11.962,5311020
2101691752640,1788985262.2846224,benchmark,14.637,1.223,11.962,4750040
2101791693440,1788985262.3845634,benchmark,14.625,1.223,11.962,5557470
2101891939140,1788985262.4848084,benchmark,14.637,1.223,11.961,5565320
2101992022010,1788985262.5848918,benchmark,14.625,1.223,11.962,5605860
2102092250000,1788985262.68512,benchmark,14.612,1.222,11.962,4785470
2102192206060,1788985262.7850757,benchmark,14.637,1.225,11.962,5561750
2102291764620,1788985262.884634,benchmark,14.625,1.223,11.962,4763980
2102391713650,1788985262.9845834,benchmark,14.637,1.223,11.962,4770800
2102491951150,1788985263.0848205,benchmark,14.637,1.223,11.962,6116620
2102592077710,1788985263.184947,benchmark,14.637,1.223,11.961,5503370
2102691717620,1788985263.2845876,benchmark,14.65,1.225,11.962,6056420
2102791997980,1788985263.3848784,benchmark,14.637,1.223,11.962,5486600
2102891687690,1788985263.4845574,benchmark,14.637,1.225,11.962,6150570
2102991878940,1788985263.5847485,benchmark,14.637,1.223,11.962,5547610
2103092021340,1788985263.684891,benchmark,14.637,1.223,11.962,4717390
2103192222900,1788985263.7850926,benchmark,14.637,1.223,11.962,5537180
2103291693040,1788985263.8845627,benchmark,14.625,1.222,11.962,5595370
2103392040540,1788985263.98491,benchmark,14.662,1.225,11.962,5448310
2103492056490,1788985264.0849261,benchmark,14.625,1.223,11.962,4779730
2103592257940,1788985264.1851275,benchmark,14.637,1.224,11.962,6083110
2103691720040,1788985264.2845895,benchmark,14.637,1.224,11.962,4774850
2103792044790,1788985264.3849142,benchmark,14.625,1.223,11.961,5312660
2103892117700,1788985264.484987,benchmark,14.625,1.223,11.962,5542120
2103991692360,1788985264.584562,benchmark,14.625,1.223,11.962,6035990
2104091689520,1788985264.684559,benchmark,14.637,1.226,11.962,4872120
2104192447340,1788985264.7853172,benchmark,14.625,1.223,11.962,4765020
2104291781980,1788985264.8846514,benchmark,14.637,1.223,11.962,5624900
2104391830450,1788985264.9847002,benchmark,14.637,1.223,11.962,4811040
2104491994070,1788985265.0848634,benchmark,14.625,1.223,11.962,4962260
2104592132700,1788985265.1850023,benchmark,14.637,1.223,11.962,5476300
2104691697770,1788985265.2845674,benchmark,14.625,1.223,11.962,5548240
2104791693550,1788985265.3845632,benchmark,14.637,1.225,11.962,5107020
2104892239300,1788985265.4851089,benchmark,14.625,1.223,11.963,5361340
2104991695110,1788985265.5845647,benchmark,14.637,1.223,11.962,4716630
2105091807070,1788985265.6846766,benchmark,14.625,1.223,11.962,6206110
2105191952610,1788985265.7848222,benchmark,14.637,1.223,11.962,4752650
2105292154000,1788985265.8850236,benchmark,14.625,1.223,11.962,6036070
2105392160890,1788985265.9850304,benchmark,14.625,1.222,11.962,4726120
2105492131670,1788985266.0850012,benchmark,14.637,1.224,11.962,5498690
2105591692450,1788985266.184562,benchmark,14.637,1.223,11.962,5532870
2105691688240,1788985266.284558,benchmark,14.637,1.223,11.962,5633690
2105792047710,1788985266.3849173,benchmark,14.625,1.222,11.962,5496620
2105892118500,1788985266.4849882,benchmark,14.637,1.223,11.962,5563880
2105991688240,1788985266.5845578,benchmark,14.637,1.225,11.962,4870530
2106091926580,1788985266.684796,benchmark,14.637,1.223,11.962,5538270
2106192199650,1788985266.7850695,benchmark,14.612,1.224,11.961,6096610
2106292257020,1788985266.8851268,benchmark,14.637,1.223,11.962,5517680
2106391777990,1788985266.9846475,benchmark,14.637,1.224,11.962,5337750
2106491812110,1788985267.0846815,benchmark,14.637,1.223,11.962,5513640
2106592568340,1788985267.185438,benchmark,14.637,1.223,11.962,5558340
2106692251230,1788985267.2851207,benchmark,14.65,1.225,11.962,4754530
2106791693230,1788985267.384563,benchmark,14.65,1.224,11.962,5561110
2106892145940,1788985267.4850156,benchmark,14.625,1.223,11.962,4768820
2106992148890,1788985267.5850184,benchmark,14.637,1.223,11.962,5528820
2107092199940,1788985267.6850696,benchmark,14.65,1.224,11.963,4828480
2107191926610,1788985267.7847962,benchmark,14.637,1.223,11.962,6127440
2107292120040,1788985267.88499,benchmark,14.625,1.223,11.963,5497730
2107392199880,1788985267.9850693,benchmark,14.625,1.225,11.962,4732930
2107491695140,1788985268.084565,benchmark,14.637,1.224,11.962,5543120
2107591720300,1788985268.18459,benchmark,14.625,1.223,11.962,5590700
2107691991340,1788985268.284861,benchmark,14.637,1.223,11.962,5493460
2107792015890,1788985268.3848855,benchmark,14.625,1.223,11.962,5633050
2107891699160,1788985268.4845686,benchmark,14.65,1.224,11.963,5536560
2107991768760,1788985268.5846384,benchmark,14.625,1.223,11.962,4791690
2108091985540,1788985268.684855,benchmark,14.625,1.225,11.962,6074540
2108192134390,1788985268.7850041,benchmark,14.625,1.222,11.963,4857860
2108291745530,1788985268.8846152,benchmark,14.625,1.222,11.962,6222520
2108391977290,1788985268.9848473,benchmark,14.637,1.223,11.962,4789430
2108492695590,1788985269.085565,benchmark,14.625,1.222,11.962,5543750
2108592262840,1788985269.1851325,benchmark,14.625,1.224,11.962,4710170
2108692249240,1788985269.285119,benchmark,14.625,1.223,11.963,5459240
2108791936910,1788985269.3848066,benchmark,14.637,1.224,11.962,5059370
2108892297570,1788985269.4851673,benchmark,14.625,1.223,11.963,4802390
2108991749380,1788985269.5846188,benchmark,14.637,1.223,11.962,4797000
2109091688800,1788985269.6845589,benchmark,14.637,1.223,11.962,4735560
2109191771280,1788985269.784641,benchmark,14.625,1.222,11.962,6147270
2109291854080,1788985269.884724,benchmark,14.637,1.225,11.962,5483010
2109391977020,1788985269.9848468,benchmark,14.625,1.222,11.962,6092570
2109492084040,1788985270.0849535,benchmark,14.637,1.224,11.962,5515390
2109592227310,1788985270.185097,benchmark,14.625,1.223,11.962,5264660
2109692167790,1788985270.2850373,benchmark,14.637,1.223,11.962,4790580
2109792097550,1788985270.384967,benchmark,14.637,1.224,11.963,5617670
2109891691750,1788985270.4845614,benchmark,14.625,1.223,11.962,5554400
2109991687810,1788985270.5845573,benchmark,14.625,1.223,11.962,4804770
2110091720240,1788985270.6845899,benchmark,14.637,1.223,11.963,4748530
2110192252560,1788985270.7851224,benchmark,14.637,1.223,11.962,5467960
2110291697390,1788985270.884567,benchmark,14.65,1.224,11.962,6052440
2110391695860,1788985270.9845655,benchmark,14.625,1.223,11.962,5671330
2110491987570,1788985271.084857,benchmark,14.625,1.224,11.962,5364230
2110592131260,1788985271.185001,benchmark,14.637,1.223,11.962,5496230
2110691688500,1788985271.284558,benchmark,14.637,1.225,11.962,5367620
2110791748150,1788985271.384618,benchmark,14.637,1.223,11.962,5562250
2110891849410,1788985271.484719,benchmark,14.637,1.223,11.961,5018270
2110992327130,1788985271.5851967,benchmark,14.637,1.223,11.962,5540360
2111091696820,1788985271.6845665,benchmark,14.625,1.223,11.963,4755210
2111191841180,1788985271.784711,benchmark,14.625,1.224,11.962,5525120
2111291867610,1788985271.8847373,benchmark,14.637,1.223,11.962,5486820
2111392049520,1788985271.9849193,benchmark,14.625,1.225,11.962,5523560
2111492048200,1788985272.0849178,benchmark,14.625,1.223,11.962,4808170
2111592243590,1788985272.1851134,benchmark,14.65,1.224,11.961,5345480
2111692288120,1788985272.285158,benchmark,14.637,1.223,11.962,4773520
2111791818700,1788985272.3846886,benchmark,14.625,1.223,11.962,6095070
2111891992160,1788985272.4848619,benchmark,14.637,1.225,11.963,5671820
2111991696470,1788985272.584566,benchmark,14.637,1.223,11.962,6034570
2112091711340,1788985272.684581,benchmark,14.637,1.223,11.962,5473500
2112191687960,1788985272.7845576,benchmark,14.637,1.223,11.962,5647300
2112291975380,1788985272.884845,benchmark,14.625,1.222,11.962,4978120
2112392050020,1788985272.9849195,benchmark,14.637,1.224,11.962,5591580
2112492286280,1788985273.0851557,benchmark,14.625,1.222,11.962,5467240
2112592235940,1788985273.1851056,benchmark,14.637,1.225,11.962,5499340
2112692104610,1788985273.2849743,benchmark,14.637,1.224,11.963,6189030
2112792333600,1788985273.3852031,benchmark,14.65,1.225,11.961,5755050
2112892211180,1788985273.4850812,benchmark,14.65,1.224,11.962,6184110
2112991698450,1788985273.584568,benchmark,14.65,1.224,11.962,5593910
2113091960370,1788985273.6848302,benchmark,14.625,1.224,11.962,5465740
2113192125100,1788985273.7849946,benchmark,14.637,1.223,11.962,5483660
2113291690110,1788985273.88456,benchmark,14.637,1.224,11.962,6020780
2113391696340,1788985273.984566,benchmark,14.637,1.223,11.963,4895880
2113491688170,1788985274.0845578,benchmark,14.637,1.223,11.962,5548500
2113591851750,1788985274.1847215,benchmark,14.625,1.223,11.962,4734030
2113691686810,1788985274.2845569,benchmark,14.625,1.223,11.962,5565700
2113791795610,1788985274.384665,benchmark,14.625,1.225,11.962,5642800
2113891803280,1788985274.4846728,benchmark,14.637,1.223,11.962,5557650
2113992018210,1788985274.5848877,benchmark,14.625,1.224,11.962,6030180
2114091893310,1788985274.684763,benchmark,14.637,1.223,11.962,4717740
2114191903280,1788985274.7847729,benchmark,14.637,1.223,11.961,6070690
2114291837390,1788985274.884707,benchmark,14.625,1.222,11.962,4763600
2114392158500,1788985274.985028,benchmark,14.625,1.222,11.963,4818680
2114492242780,1788985275.0851123,benchmark,14.625,1.225,11.962,5632100
2114591796860,1788985275.1846664,benchmark,14.625,1.223,11.962,5527870
2114691862360,1788985275.2847319,benchmark,14.625,1.222,11.962,5620360
2114792207520,1788985275.385077,benchmark,14.625,1.222,11.962,4872910
2114891686900,1788985275.4845564,benchmark,14.625,1.222,11.962,4810690
2114992052870,1788985275.5849223,benchmark,14.637,1.223,11.962,5402010
2115092298160,1788985275.6851678,benchmark,14.637,1.223,11.963,4720310
2115191882740,1788985275.7847521,benchmark,14.625,1.224,11.961,5361550
2115291975790,1788985275.8848455,benchmark,14.625,1.222,11.962,5114640
2115391865190,1788985275.9847348,benchmark,14.637,1.223,11.961,5434250
2115491955770,1788985276.0848253,benchmark,14.637,1.223,11.963,5660690
2115592262480,1788985276.1851323,benchmark,14.637,1.223,11.961,5490270
2115691687290,1788985276.284557,benchmark,14.637,1.224,11.962,5634490
2115791723190,1788985276.3845932,benchmark,14.625,1.222,11.962,5637620
2115892116090,1788985276.4849858,benchmark,14.637,1.223,11.962,4787690
2115992132100,1788985276.5850017,benchmark,14.637,1.223,11.962,5619960
2116091756410,1788985276.6846259,benchmark,14.625,1.222,11.961,5502130
2116191688950,1788985276.7845585,benchmark,14.625,1.223,11.962,5052960
2116292227810,1788985276.8850973,benchmark,14.637,1.223,11.962,5567580
2116391688400,1788985276.984558,benchmark,14.612,1.225,11.962,5594370
2116491885460,1788985277.0847552,benchmark,14.65,1.224,11.962,6084530
2116591876010,1788985277.1847458,benchmark,14.637,1.224,11.961,5548770
2116692594130,1788985277.2854638,benchmark,14.637,1.224,11.963,5567550
2116792113740,1788985277.3849833,benchmark,14.637,1.223,11.962,5681880
2116891699610,1788985277.4845693,benchmark,14.625,1.223,11.962,4749390
2116991864570,1788985277.5847342,benchmark,14.625,1.223,11.962,4839150
2117091918300,1788985277.684788,benchmark,14.625,1.225,11.962,5525040
2117192117040,1788985277.7849867,benchmark,14.637,1.223,11.962,5535100
2117292142060,1788985277.8850114,benchmark,14.637,1.224,11.961,5640370
2117391740590,1788985277.9846103,benchmark,14.637,1.223,11.962,6231800
2117491957350,1788985278.084827,benchmark,14.637,1.223,11.961,5705050
2117591687270,1788985278.1845565,benchmark,14.625,1.223,11.962,5321400
2117691697590,1788985278.284567,benchmark,14.637,1.223,11.962,5588240
2117791905550,1788985278.3847752,benchmark,14.637,1.224,11.962,6033490
2117891978250,1788985278.4848475,benchmark,14.637,1.224,11.962,5575600
2117991965840,1788985278.5848355,benchmark,14.625,1.222,11.962,5490640
2118092127630,1788985278.6849973,benchmark,14.637,1.223,11.962,4776840
2118192020180,1788985278.78489,benchmark,14.625,1.222,11.961,5690460
2118291694190,1788985278.8845637,benchmark,14.637,1.224,11.962,5494800
2118392300890,1788985278.9851706,benchmark,14.625,1.223,11.962,4777340
2118491722460,1788985279.0845923,benchmark,14.637,1.225,11.962,5477930
2118591753350,1788985279.1846228,benchmark,14.637,1.223,11.962,4745170
2118691925530,1788985279.2847953,benchmark,14.637,1.223,11.962,6098350
2118792123710,1788985279.3849933,benchmark,14.637,1.223,11.962,5609710
2118891753740,1788985279.4846234,benchmark,14.625,1.223,11.962,6084800
2118991812740,1788985279.5846822,benchmark,14.625,1.225,11.962,5559090
2119092545360,1788985279.685415,benchmark,14.637,1.223,11.962,5572200
2119191982650,1788985279.7848523,benchmark,14.637,1.224,11.961,5570400
2119291898850,1788985279.8847682,benchmark,14.625,1.222,11.963,4750670
2119392070610,1788985279.9849403,benchmark,14.625,1.222,11.962,4787670
2119492061480,1788985280.0849314,benchmark,14.637,1.224,11.962,5514190
2119592227150,1788985280.1850967,benchmark,14.625,1.223,11.962,4725360
2119692307960,1788985280.2851777,benchmark,14.637,1.224,11.962,5509620
2119791693320,1788985280.384563,benchmark,14.637,1.223,11.962,4392590
2119892118140,1788985280.484988,benchmark,14.637,1.223,11.961,4793530
2119992339120,1788985280.5852087,benchmark,14.637,1.224,11.963,5347640
2120091696100,1788985280.6845658,benchmark,14.625,1.223,11.962,5514470
2120191870110,1788985280.7847395,benchmark,14.65,1.224,11.962,4640120
2120291871870,1788985280.8847418,benchmark,14.625,1.222,11.962,4762170
2120391686950,1788985280.984557,benchmark,14.637,1.224,11.961,5510260
2120491901900,1788985281.0847714,benchmark,14.637,1.223,11.962,4900190
2120592030990,1788985281.1849005,benchmark,14.637,1.223,11.962,5644060
2120691697010,1788985281.2845666,benchmark,14.625,1.222,11.962,5544440
2120791706590,1788985281.3845763,benchmark,14.637,1.223,11.962,5844860
2120891706800,1788985281.4845762,benchmark,14.637,1.223,11.962,5649640
2120991846040,1788985281.5847158,benchmark,14.637,1.223,11.963,4862770
2121092090090,1788985281.6849597,benchmark,14.637,1.225,11.961,6078930
2121192128220,1788985281.784998,benchmark,14.625,1.222,11.962,5524920
2121292301610,1788985281.885171,benchmark,14.625,1.225,11.962,6020840
2121392216020,1788985281.9850857,benchmark,14.625,1.223,11.962,5537330
2121492180720,1788985282.0850503,benchmark,14.637,1.223,11.963,4784860
2121592197240,1788985282.1850672,benchmark,14.637,1.224,11.962,5497140
2121692111920,1788985282.2849815,benchmark,14.637,1.223,11.962,4928610
2121791698740,1788985282.3845682,benchmark,14.625,1.222,11.962,4734010
2121891698910,1788985282.4845686,benchmark,14.637,1.223,11.962,5521640
2121991991440,1788985282.5848613,benchmark,14.637,1.224,11.961,5504640
2122091995510,1788985282.684865,benchmark,14.625,1.223,11.962,5469830
2122192244690,1788985282.7851143,benchmark,14.637,1.223,11.962,6092190
2122291695060,1788985282.8845644,benchmark,14.637,1.224,11.961,5538520
2122391975610,1788985282.9848452,benchmark,14.637,1.223,11.962,6064520
2122492084420,1788985283.0849538,benchmark,14.637,1.223,11.962,4782070
2122592825880,1788985283.1856952,benchmark,14.65,1.224,11.962,5650290
2122691688090,1788985283.2845576,benchmark,14.65,1.224,11.962,5630210
