perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
1683618256620,1788984844.211129,baseline,14.412,1.204,11.965,1667300
1683718193170,1788984844.3110623,baseline,14.425,1.205,11.965,1378980
1683818170930,1788984844.4110396,baseline,14.412,1.204,11.965,1402260
1683918171760,1788984844.5110404,baseline,14.4,1.204,11.966,1377660
1684018172440,1788984844.611041,baseline,14.412,1.204,11.965,1378420
1684118172400,1788984844.711041,baseline,14.425,1.205,11.966,1374710
1684218171500,1788984844.8110402,baseline,14.425,1.205,11.966,1377110
1684318170270,1788984844.9110389,baseline,14.412,1.204,11.966,1386030
1684418171460,1788984845.01104,baseline,14.412,1.204,11.965,1376280
1684518169840,1788984845.1110384,baseline,14.425,1.205,11.965,1375890
1684618170160,1788984845.2110388,baseline,14.412,1.205,11.966,1378970
1684718169300,1788984845.311038,baseline,14.412,1.205,11.965,1376050
1684818172350,1788984845.411041,baseline,14.412,1.204,11.966,1370860
1684918172070,1788984845.5110404,baseline,14.412,1.204,11.965,1384360
1685018172270,1788984845.6110408,baseline,14.412,1.205,11.965,1376250
1685025144350,1788984845.6180127,baseline_boundary_after,14.437,1.206,11.965,1400370
1685030209190,1788984845.6230795,benchmark_boundary_before,14.437,1.206,11.965,1606400
1685118828220,1788984845.7116976,benchmark,14.637,1.224,11.961,5404400
1685218585680,1788984845.8114555,benchmark,14.637,1.224,11.962,4727850
1685318216290,1788984845.9110858,benchmark,14.637,1.224,11.961,6087290
1685418412930,1788984846.0112827,benchmark,14.612,1.221,11.962,4731940
1685518436140,1788984846.1113057,benchmark,14.625,1.223,11.961,5278370
1685618336750,1788984846.2112064,benchmark,14.625,1.222,11.962,4710600
1685718720040,1788984846.31159,benchmark,14.637,1.223,11.961,6044870
1685818817770,1788984846.4116876,benchmark,14.637,1.223,11.962,5536920
1685918758900,1788984846.5116286,benchmark,14.625,1.222,11.962,4682340
1686018670350,1788984846.61154,benchmark,14.625,1.224,11.961,5459170
1686118474790,1788984846.7113445,benchmark,14.625,1.223,11.962,5699090
1686218731770,1788984846.8116016,benchmark,14.612,1.222,11.962,4680740
1686318504570,1788984846.9113743,benchmark,14.625,1.222,11.962,4672240
1686418471140,1788984847.0113406,benchmark,14.625,1.223,11.962,5230110
1686518214430,1788984847.1110842,benchmark,14.625,1.225,11.962,4762740
1686618294030,1788984847.211164,benchmark,14.612,1.222,11.962,5268180
1686718215410,1788984847.3110852,benchmark,14.625,1.223,11.961,4750250
1686818868100,1788984847.411738,benchmark,14.637,1.223,11.961,4698160
1686918220300,1788984847.5110898,benchmark,14.637,1.224,11.962,4748150
1687018218030,1788984847.6110878,benchmark,14.637,1.224,11.961,5419330
1687118363490,1788984847.7112334,benchmark,14.612,1.222,11.962,4688230
1687218214160,1788984847.8110843,benchmark,14.625,1.222,11.961,4762150
1687318712580,1788984847.9115822,benchmark,14.625,1.223,11.962,4672760
1687418215650,1788984848.0110853,benchmark,14.625,1.222,11.961,5433100
1687518663040,1788984848.1115327,benchmark,14.625,1.223,11.962,5256890
1687618839070,1788984848.2117093,benchmark,14.625,1.222,11.961,5452030
1687718557790,1788984848.3114276,benchmark,14.637,1.224,11.961,6034150
1687818216320,1788984848.411086,benchmark,14.637,1.223,11.962,4700290
1687918721930,1788984848.5115917,benchmark,14.625,1.224,11.961,6069050
1688018351090,1788984848.6112208,benchmark,14.625,1.222,11.962,4720410
1688119335220,1788984848.7122052,benchmark,14.625,1.225,11.961,5523970
1688218495230,1788984848.811365,benchmark,14.625,1.222,11.961,5441600
1688318871130,1788984848.911741,benchmark,14.625,1.222,11.963,5508460
1688418800480,1788984849.0116704,benchmark,14.612,1.224,11.961,4848490
1688518510020,1788984849.1113796,benchmark,14.612,1.222,11.962,4711110
1688618297620,1788984849.2111673,benchmark,14.637,1.223,11.961,5474670
1688718679930,1788984849.3115497,benchmark,14.612,1.222,11.962,5624830
1688818220750,1788984849.4110906,benchmark,14.625,1.222,11.961,5454780
1688918649280,1788984849.511519,benchmark,14.625,1.222,11.961,4704560
1689018426870,1788984849.6112967,benchmark,14.637,1.223,11.961,4700280
1689118650930,1788984849.7115207,benchmark,14.625,1.224,11.961,5463770
1689218506200,1788984849.8113759,benchmark,14.637,1.223,11.962,6031530
1689318218800,1788984849.911089,benchmark,14.625,1.222,11.962,5455390
1689418816820,1788984850.0116866,benchmark,14.637,1.223,11.962,5454660
1689518500860,1788984850.1113708,benchmark,14.625,1.222,11.96,5432030
1689618270180,1788984850.21114,benchmark,14.637,1.224,11.961,6088440
1689718651370,1788984850.3115213,benchmark,14.625,1.223,11.961,5503880
1689818491230,1788984850.411361,benchmark,14.625,1.224,11.961,6095900
1689918217490,1788984850.5110872,benchmark,14.625,1.223,11.962,4687640
1690019128980,1788984850.6119988,benchmark,14.612,1.224,11.961,5520750
1690118219390,1788984850.7110891,benchmark,14.625,1.223,11.961,4718650
1690218435490,1788984850.8113053,benchmark,14.612,1.221,11.962,4711810
1690318217150,1788984850.9110868,benchmark,14.625,1.223,11.962,4698680
1690418446830,1788984851.0113165,benchmark,14.612,1.221,11.962,4718120
1690518215710,1788984851.1110857,benchmark,14.637,1.224,11.961,5531700
1690618593190,1788984851.211463,benchmark,14.612,1.222,11.962,5473810
1690718398100,1788984851.3112679,benchmark,14.625,1.223,11.961,4696150
1690818220190,1788984851.41109,benchmark,14.625,1.222,11.962,4717080
1690918228220,1788984851.5110981,benchmark,14.637,1.223,11.962,4743350
1691018569170,1788984851.6114385,benchmark,14.625,1.223,11.962,4707110
1691118268990,1788984851.7111387,benchmark,14.625,1.222,11.962,5264980
1691218522690,1788984851.8113928,benchmark,14.637,1.224,11.961,5546730
1691318437220,1788984851.9113069,benchmark,14.625,1.223,11.961,5405410
1691418216920,1788984852.0110867,benchmark,14.625,1.223,11.962,4711910
1691518693050,1788984852.1115627,benchmark,14.625,1.223,11.961,5468910
1691618480340,1788984852.21135,benchmark,14.625,1.223,11.962,4693370
1691718312250,1788984852.3111818,benchmark,14.625,1.225,11.961,5410700
1691818799770,1788984852.4116693,benchmark,14.625,1.222,11.961,5455680
1691918382310,1788984852.5112522,benchmark,14.612,1.221,11.961,4757130
1692018218540,1788984852.611088,benchmark,14.625,1.223,11.962,4696430
1692118367600,1788984852.7112374,benchmark,14.637,1.223,11.962,4741580
1692218218080,1788984852.8110878,benchmark,14.637,1.224,11.961,5560170
1692318572630,1788984852.9114423,benchmark,14.637,1.223,11.962,4676700
1692418317560,1788984853.0111876,benchmark,14.637,1.225,11.961,5417350
1692518592510,1788984853.1114624,benchmark,14.637,1.223,11.962,5456910
1692618309250,1788984853.211179,benchmark,14.625,1.223,11.961,4717780
1692718271260,1788984853.3111408,benchmark,14.637,1.224,11.961,5482660
1692818221480,1788984853.411091,benchmark,14.637,1.223,11.961,6063670
1692918607690,1788984853.5114775,benchmark,14.637,1.224,11.961,4717220
1693018281920,1788984853.6111517,benchmark,14.65,1.224,11.962,5257590
1693118482490,1788984853.7113523,benchmark,14.637,1.223,11.961,4688510
1693218216230,1788984853.811086,benchmark,14.625,1.223,11.961,5440290
1693318680970,1788984853.9115508,benchmark,14.625,1.223,11.962,4687820
1693418352680,1788984854.0112224,benchmark,14.625,1.222,11.961,6020340
1693518626520,1788984854.1114962,benchmark,14.625,1.223,11.962,4689410
1693618216120,1788984854.2110858,benchmark,14.612,1.224,11.962,5591610
1693718749080,1788984854.3116188,benchmark,14.637,1.223,11.962,5456730
1693818253160,1788984854.411123,benchmark,14.625,1.222,11.961,5528000
1693918839670,1788984854.5117092,benchmark,14.625,1.222,11.962,4683670
1694018330300,1788984854.6112,benchmark,14.625,1.223,11.961,5439750
1694118779870,1788984854.7116494,benchmark,14.625,1.222,11.961,4697820
1694218448610,1788984854.8113186,benchmark,14.625,1.223,11.962,2074390
1694318315930,1788984854.9111862,benchmark,14.625,1.222,11.962,2059650
1694418280880,1788984855.0111506,benchmark,14.625,1.223,11.962,2040440
1694518307140,1788984855.1111767,benchmark,14.625,1.222,11.962,2074430
1694618307040,1788984855.2111766,benchmark,14.625,1.222,11.962,2054690
1694718271620,1788984855.3111415,benchmark,14.637,1.223,11.962,1923360
1694818229710,1788984855.4110994,benchmark,14.625,1.223,11.961,2000970
1694918387490,1788984855.5112576,benchmark,14.637,1.223,11.961,2128170
1695018280270,1788984855.6111495,benchmark,14.625,1.222,11.962,1946880
1695118446240,1788984855.711316,benchmark,14.625,1.223,11.961,2033080
1695218474630,1788984855.8113441,benchmark,14.612,1.222,11.962,2026600
1695318311700,1788984855.9111814,benchmark,14.637,1.224,11.961,2049430
1695418282590,1788984856.0111527,benchmark,14.637,1.223,11.962,2184220
1695518220990,1788984856.1110907,benchmark,14.637,1.223,11.961,2106390
1695618276370,1788984856.2111459,benchmark,14.625,1.223,11.962,1997470
1695718221640,1788984856.3110914,benchmark,14.637,1.223,11.962,2069430
1695818279320,1788984856.411149,benchmark,14.625,1.223,11.962,2843770
1695918220190,1788984856.5110903,benchmark,14.637,1.223,11.961,4748250
1696018694000,1788984856.611564,benchmark,14.625,1.223,11.962,4697550
1696118217110,1788984856.7110868,benchmark,14.625,1.222,11.962,4760610
1696218740400,1788984856.8116102,benchmark,14.637,1.224,11.961,4686990
1696318391960,1788984856.9112618,benchmark,14.625,1.222,11.961,4714620
1696418216880,1788984857.0110867,benchmark,14.625,1.222,11.961,4769690
1696518613330,1788984857.111483,benchmark,14.625,1.223,11.961,4704810
1696618394420,1788984857.2112644,benchmark,14.637,1.223,11.962,4707880
1696718753980,1788984857.3116236,benchmark,14.625,1.222,11.962,4715090
1696818620190,1788984857.4114897,benchmark,14.637,1.223,11.962,6069550
1696918540920,1788984857.511411,benchmark,14.625,1.226,11.962,4731510
1697018360590,1788984857.6112306,benchmark,14.625,1.223,11.962,5411670
1697118837040,1788984857.7117066,benchmark,14.625,1.223,11.961,4858530
1697218736870,1788984857.8116066,benchmark,14.625,1.222,11.961,6238020
1697318615990,1788984857.9114857,benchmark,14.637,1.224,11.961,5623290
1697418561210,1788984858.0114312,benchmark,14.637,1.223,11.961,6090650
1697518324450,1788984858.1111944,benchmark,14.625,1.223,11.962,4711790
1697618665950,1788984858.2115357,benchmark,14.625,1.224,11.961,5540880
1697718499420,1788984858.3113687,benchmark,14.625,1.222,11.961,5592530
1697818212830,1788984858.4110825,benchmark,14.625,1.223,11.961,5659110
1697918281050,1788984858.5111508,benchmark,14.625,1.222,11.961,4863860
1698018758120,1788984858.611628,benchmark,14.625,1.222,11.962,4718530
1698118529650,1788984858.7113993,benchmark,14.637,1.224,11.962,4848970
1698218287990,1788984858.8111577,benchmark,14.637,1.224,11.962,4720920
1698318751630,1788984858.911621,benchmark,14.625,1.222,11.961,4697650
1698418279300,1788984859.0111492,benchmark,14.637,1.223,11.961,4725230
1698518216580,1788984859.1110866,benchmark,14.637,1.223,11.962,4766550
1698618612970,1788984859.2114828,benchmark,14.625,1.223,11.961,4694460
1698718394140,1788984859.3112638,benchmark,14.637,1.224,11.962,5255850
1698818225920,1788984859.411096,benchmark,14.637,1.227,11.961,4739030
1698918749160,1788984859.511619,benchmark,14.637,1.223,11.962,5242150
1699018423030,1788984859.6112926,benchmark,14.625,1.224,11.961,5574350
1699118346930,1788984859.7112167,benchmark,14.637,1.223,11.961,5390850
1699218742960,1788984859.8116126,benchmark,14.625,1.222,11.962,5486380
1699318579750,1788984859.9114494,benchmark,14.637,1.223,11.961,5385420
1699418242340,1788984860.0111122,benchmark,14.625,1.223,11.962,4738950
1699518611750,1788984860.1114817,benchmark,14.625,1.225,11.961,4742190
1699618391570,1788984860.2112617,benchmark,14.637,1.223,11.962,5424020
1699718729870,1788984860.3115997,benchmark,14.625,1.223,11.961,4701470
1699818462470,1788984860.4113321,benchmark,14.625,1.223,11.962,4710010
1699918832760,1788984860.5117025,benchmark,14.625,1.222,11.962,4684460
1700018604950,1788984860.6114748,benchmark,14.625,1.223,11.961,5453650
1700118217340,1788984860.7110875,benchmark,14.637,1.223,11.962,4731060
1700218738020,1788984860.8116076,benchmark,14.637,1.224,11.962,5504070
1700318391830,1788984860.911262,benchmark,14.625,1.222,11.962,4999170
1700418458850,1788984861.0113285,benchmark,14.625,1.223,11.961,6073190
1700518218560,1788984861.1110883,benchmark,14.625,1.223,11.961,4743890
1700618675230,1788984861.2115448,benchmark,14.625,1.223,11.962,5257760
1700718403180,1788984861.3112729,benchmark,14.637,1.225,11.962,4721110
1700818359060,1788984861.4112287,benchmark,14.625,1.223,11.962,5337560
1700918218680,1788984861.5110884,benchmark,14.625,1.223,11.961,4765760
1701018765830,1788984861.6116354,benchmark,14.637,1.223,11.962,6016610
1701118392280,1788984861.711262,benchmark,14.625,1.223,11.962,4868900
1701218325140,1788984861.8111947,benchmark,14.625,1.223,11.961,6143340
1701318777320,1788984861.911647,benchmark,14.625,1.222,11.962,5493780
1701418372750,1788984862.0112429,benchmark,14.637,1.225,11.961,5463090
1701518216410,1788984862.1110861,benchmark,14.637,1.224,11.962,4715300
1701618508030,1788984862.2113776,benchmark,14.625,1.225,11.961,5599640
1701718386530,1788984862.3112564,benchmark,14.625,1.222,11.962,5434730
1701818625680,1788984862.4114954,benchmark,14.637,1.223,11.961,5594940
1701918671470,1788984862.5115414,benchmark,14.637,1.224,11.962,4704170
1702018360920,1788984862.6112304,benchmark,14.625,1.223,11.962,4721300
1702118258180,1788984862.7111278,benchmark,14.637,1.225,11.961,4726780
1702218651000,1788984862.8115208,benchmark,14.637,1.223,11.962,4682680
1702318456410,1788984862.9113262,benchmark,14.637,1.223,11.961,6060030
1702418217520,1788984863.0110877,benchmark,14.625,1.222,11.962,4722920
1702518707530,1788984863.111577,benchmark,14.625,1.223,11.961,5361640
1702618396530,1788984863.2112663,benchmark,14.637,1.223,11.961,5465510
1702718347090,1788984863.3112168,benchmark,14.65,1.224,11.962,5415360
1702818222600,1788984863.4110925,benchmark,14.637,1.225,11.961,5476990
1702918220320,1788984863.5110905,benchmark,14.637,1.223,11.962,5346570
1703018779940,1788984863.6116498,benchmark,14.637,1.223,11.961,5499170
1703118766890,1788984863.7116368,benchmark,14.637,1.223,11.962,6092210
1703218543730,1788984863.8114135,benchmark,14.637,1.223,11.961,4859380
1703318989270,1788984863.911859,benchmark,14.625,1.223,11.961,5554770
1703418215570,1788984864.0110853,benchmark,14.625,1.223,11.962,4743300
1703518569790,1788984864.11144,benchmark,14.625,1.225,11.961,5484680
1703618403240,1788984864.2112732,benchmark,14.637,1.223,11.962,4749760
1703718726740,1788984864.3115966,benchmark,14.625,1.223,11.961,4871450
1703818661640,1788984864.4115312,benchmark,14.625,1.223,11.961,5485490
1703918346500,1788984864.5112164,benchmark,14.612,1.222,11.962,4715320
1704018799590,1788984864.611669,benchmark,14.625,1.224,11.961,4710210
1704118428290,1788984864.711298,benchmark,14.625,1.223,11.962,4690300
1704218391580,1788984864.8112614,benchmark,14.612,1.222,11.961,5440740
1704318704970,1788984864.9115748,benchmark,14.637,1.223,11.962,5495260
1704418646690,1788984865.0115163,benchmark,14.65,1.224,11.962,6248250
1704518576470,1788984865.1114464,benchmark,14.625,1.222,11.961,4700490
1704618412250,1788984865.2112825,benchmark,14.637,1.223,11.962,5301110
1704718216690,1788984865.3110867,benchmark,14.637,1.224,11.961,5450110
1704818758750,1788984865.4116285,benchmark,14.625,1.223,11.961,6078240
1704918572260,1788984865.5114422,benchmark,14.637,1.223,11.961,4694520
1705018239660,1788984865.6111095,benchmark,14.637,1.223,11.962,5248140
1705118500160,1788984865.71137,benchmark,14.637,1.223,11.961,5435810
1705218729350,1788984865.811599,benchmark,14.637,1.223,11.961,5595020
1705318574430,1788984865.9114442,benchmark,14.637,1.223,11.962,4709730
1705418216900,1788984866.0110867,benchmark,14.625,1.225,11.962,5608160
1705518214480,1788984866.111084,benchmark,14.625,1.222,11.962,5433160
1705618537340,1788984866.211407,benchmark,14.637,1.223,11.961,5453930
1705718439370,1788984866.3113093,benchmark,14.625,1.223,11.961,4696520
1705818610400,1788984866.41148,benchmark,14.637,1.223,11.962,5578480
1705918521820,1788984866.5113914,benchmark,14.65,1.225,11.961,5456820
1706018219250,1788984866.611089,benchmark,14.637,1.223,11.961,4722180
1706118826170,1788984866.7116961,benchmark,14.637,1.224,11.961,6045530
1706218466770,1788984866.8113368,benchmark,14.637,1.223,11.962,5483740
1706318294460,1788984866.9111645,benchmark,14.625,1.223,11.962,5285220
1706418718920,1788984867.0115888,benchmark,14.637,1.223,11.961,5472370
1706518684370,1788984867.1115544,benchmark,14.625,1.223,11.961,6076180
1706618421660,1788984867.2112913,benchmark,14.625,1.226,11.961,5465430
1706718275750,1788984867.3111455,benchmark,14.637,1.223,11.962,5272300
1706818711510,1788984867.4115813,benchmark,14.625,1.225,11.961,5464360
1706918406790,1788984867.5112765,benchmark,14.625,1.223,11.962,6030670
1707018434460,1788984867.6113043,benchmark,14.637,1.223,11.961,5400280
1707118221950,1788984867.7110918,benchmark,14.625,1.223,11.961,4175260
1707218448700,1788984867.8113182,benchmark,14.625,1.223,11.962,5424490
1707318378290,1788984867.9112482,benchmark,14.637,1.224,11.961,4685790
1707418476200,1788984868.0113459,benchmark,14.637,1.223,11.962,5406330
1707518403870,1788984868.1112738,benchmark,14.612,1.222,11.961,4710460
1707618590170,1788984868.2114596,benchmark,14.625,1.223,11.961,5264620
1707718609600,1788984868.3114796,benchmark,14.637,1.224,11.961,5513860
1707818822280,1788984868.4116921,benchmark,14.65,1.224,11.961,6275700
1707918418290,1788984868.5112877,benchmark,14.65,1.225,11.962,4818710
1708018702760,1788984868.6115727,benchmark,14.65,1.225,11.96,5236800
1708118681990,1788984868.7115517,benchmark,14.625,1.223,11.962,4666800
1708218527140,1788984868.8113968,benchmark,14.612,1.222,11.961,5522390
1708318773870,1788984868.911644,benchmark,14.637,1.223,11.962,4676610
1708418660540,1788984869.0115302,benchmark,14.625,1.223,11.962,4693260
1708518837230,1788984869.111707,benchmark,14.637,1.224,11.961,5455880
1708618828820,1788984869.2116988,benchmark,14.637,1.223,11.962,4855160
1708718417060,1788984869.3112867,benchmark,14.637,1.223,11.961,4688340
1708818475250,1788984869.4113452,benchmark,14.637,1.223,11.962,4673710
1708918757360,1788984869.511627,benchmark,14.637,1.223,11.961,6001300
1709018770530,1788984869.61164,benchmark,14.637,1.223,11.961,4666870
1709118774780,1788984869.7116444,benchmark,14.625,1.223,11.961,5983320
1709218219350,1788984869.8110888,benchmark,14.625,1.225,11.962,4645240
1709318216080,1788984869.9110858,benchmark,14.625,1.223,11.962,5497890
1709418428390,1788984870.011298,benchmark,14.637,1.223,11.961,4680780
1709518372170,1788984870.111242,benchmark,14.625,1.222,11.961,4680140
1709618476880,1788984870.2113466,benchmark,14.637,1.223,11.962,4832740
1709718437930,1788984870.3113084,benchmark,14.625,1.222,11.961,5527140
1709818245790,1788984870.4111154,benchmark,14.625,1.222,11.962,5488160
1709918376830,1788984870.5112464,benchmark,14.637,1.225,11.961,4690990
1710018540110,1788984870.61141,benchmark,14.625,1.223,11.962,5383350
1710118702410,1788984870.7115722,benchmark,14.65,1.224,11.962,4672210
1710218710400,1788984870.8115802,benchmark,14.625,1.222,11.962,5241960
1710318746370,1788984870.911616,benchmark,14.625,1.223,11.961,4673580
1710418578450,1788984871.0114481,benchmark,14.637,1.224,11.961,5477900
1710518745470,1788984871.1116152,benchmark,14.625,1.222,11.961,4699680
1710618665150,1788984871.2115347,benchmark,14.637,1.224,11.961,5457580
1710718214320,1788984871.311084,benchmark,14.625,1.223,11.962,4677370
1710818221790,1788984871.4110918,benchmark,14.65,1.224,11.962,4742390
1710918226210,1788984871.5110958,benchmark,14.625,1.223,11.962,4467610
1711018217910,1788984871.6110876,benchmark,14.637,1.223,11.962,5420250
1711118430860,1788984871.7113006,benchmark,14.637,1.224,11.962,6057960
1711218565580,1788984871.8114355,benchmark,14.637,1.223,11.962,5618630
1711318238040,1788984871.911108,benchmark,14.625,1.223,11.961,5240380
1711418249980,1788984872.0111196,benchmark,14.625,1.223,11.962,4691280
1711518369460,1788984872.111239,benchmark,14.637,1.223,11.961,6055730
1711618408310,1788984872.211278,benchmark,14.625,1.223,11.962,4677550
1711718269660,1788984872.3111393,benchmark,14.637,1.223,11.962,5432270
1711818432460,1788984872.411302,benchmark,14.637,1.226,11.961,4763400
1711918464910,1788984872.5113344,benchmark,14.637,1.223,11.962,4716810
1712018645180,1788984872.6115148,benchmark,14.637,1.224,11.961,4661950
1712118661530,1788984872.7115312,benchmark,14.637,1.223,11.962,4688280
1712218725620,1788984872.811595,benchmark,14.637,1.223,11.962,5236610
1712318730340,1788984872.9116,benchmark,14.625,1.223,11.961,5438400
1712418218310,1788984873.0110881,benchmark,14.625,1.223,11.962,6040500
1712518279300,1788984873.1111493,benchmark,14.637,1.223,11.961,4680980
1712618437360,1788984873.211307,benchmark,14.625,1.223,11.962,6126730
1712718497370,1788984873.3113673,benchmark,14.637,1.223,11.961,4661960
1712818478000,1788984873.4113479,benchmark,14.637,1.224,11.962,5465300
1712918300020,1788984873.5111701,benchmark,14.637,1.223,11.962,4692630
1713018380670,1788984873.6112504,benchmark,14.65,1.224,11.961,5433830
1713118632730,1788984873.711502,benchmark,14.637,1.223,11.962,4664230
1713218533420,1788984873.8114033,benchmark,14.637,1.224,11.961,5456680
1713318218530,1788984873.9110885,benchmark,14.625,1.222,11.962,4826570
1713418418940,1788984874.011289,benchmark,14.625,1.223,11.961,4737240
1713518666180,1788984874.111536,benchmark,14.625,1.223,11.961,5234630
1713618686750,1788984874.211557,benchmark,14.637,1.224,11.962,4684140
1713718218280,1788984874.311088,benchmark,14.625,1.224,11.961,5264840
1713818733440,1788984874.4116035,benchmark,14.65,1.225,11.963,5583770
1713918437530,1788984874.5113072,benchmark,14.637,1.224,11.961,5408330
1714018660910,1788984874.6115308,benchmark,14.637,1.223,11.962,4707270
1714118216790,1788984874.7110865,benchmark,14.637,1.224,11.961,6015100
1714218708650,1788984874.8115783,benchmark,14.625,1.222,11.961,4764940
1714318701980,1788984874.9115717,benchmark,14.637,1.223,11.962,5477510
1714418249700,1788984875.0111196,benchmark,14.625,1.225,11.961,4699980
1714518214410,1788984875.111084,benchmark,14.625,1.223,11.962,4712270
1714618436630,1788984875.2113063,benchmark,14.625,1.222,11.961,4719820
1714718414130,1788984875.3112838,benchmark,14.625,1.222,11.962,5435670
1714818799570,1788984875.4116695,benchmark,14.625,1.223,11.962,4696210
1714918432570,1788984875.5113022,benchmark,14.625,1.222,11.961,4768880
1715018346150,1788984875.6112156,benchmark,14.625,1.222,11.962,6061710
1715118776250,1788984875.7116458,benchmark,14.625,1.225,11.961,5484990
1715218680110,1788984875.81155,benchmark,14.625,1.223,11.962,5433650
1715318629060,1788984875.9114988,benchmark,14.625,1.223,11.961,4714470
1715418510540,1788984876.0113802,benchmark,14.625,1.222,11.962,6199180
1715518459680,1788984876.1113293,benchmark,14.65,1.224,11.962,5468350
1715618380160,1788984876.2112496,benchmark,14.65,1.224,11.961,6050880
1715718216680,1788984876.3110864,benchmark,14.637,1.223,11.962,4707090
1715818775100,1788984876.4116447,benchmark,14.637,1.223,11.961,5321100
1715918548130,1788984876.5114179,benchmark,14.625,1.223,11.962,4864360
1716018977570,1788984876.6118474,benchmark,14.637,1.223,11.961,5507530
1716118755110,1788984876.7116249,benchmark,14.637,1.223,11.962,4699150
1716218228350,1788984876.811098,benchmark,14.637,1.223,11.962,4178080
1716318815880,1788984876.9116857,benchmark,14.625,1.225,11.961,4704810
1716418342070,1788984877.0112119,benchmark,14.625,1.223,11.962,4720540
1716518227600,1788984877.1110973,benchmark,14.625,1.223,11.961,5399010
1716618426580,1788984877.2112963,benchmark,14.625,1.223,11.962,5518590
1716718379680,1788984877.3112497,benchmark,14.637,1.223,11.961,5573220
1716818246950,1788984877.4111168,benchmark,14.625,1.223,11.962,4779040
1716918222100,1788984877.511092,benchmark,14.637,1.223,11.962,5570080
1717018627750,1788984877.6114974,benchmark,14.625,1.224,11.962,4699990
1717118361770,1788984877.7112315,benchmark,14.637,1.223,11.962,5254120
1717218677510,1788984877.8115478,benchmark,14.637,1.224,11.961,5692360
1717318661260,1788984877.911531,benchmark,14.637,1.223,11.962,5317460
1717418267790,1788984878.0111375,benchmark,14.637,1.223,11.962,5432420
1717518699550,1788984878.111569,benchmark,14.637,1.223,11.962,5457810
1717618417680,1788984878.2112875,benchmark,14.637,1.223,11.962,4701960
1717719323450,1788984878.312193,benchmark,14.637,1.224,11.961,5526850
1717818497890,1788984878.4113674,benchmark,14.625,1.223,11.962,5453420
1717918748650,1788984878.5116184,benchmark,14.637,1.223,11.961,4706840
1718018454460,1788984878.611324,benchmark,14.637,1.223,11.962,4718200
1718118661780,1788984878.7115312,benchmark,14.637,1.223,11.962,5462160
1718218396440,1788984878.8112664,benchmark,14.65,1.225,11.961,5442300
1718318648380,1788984878.9115179,benchmark,14.637,1.223,11.962,4735050
1718418346610,1788984879.0112164,benchmark,14.625,1.224,11.961,5450810
1718518594040,1788984879.1114638,benchmark,14.637,1.224,11.962,4715230
