perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2561828223940,1788985722.4224355,baseline,14.437,1.206,11.966,1349390
2561838223690,1788985722.4324355,baseline,14.45,1.207,11.967,1349610
2561848223800,1788985722.442437,baseline,14.425,1.205,11.966,1351160
2561858224310,1788985722.4524386,baseline,14.437,1.207,11.967,1351940
2561868223850,1788985722.4624367,baseline,14.437,1.206,11.966,1350820
2561878223130,1788985722.4724343,baseline,14.45,1.207,11.966,1349000
2561888223470,1788985722.4824352,baseline,14.412,1.205,11.966,1349550
2561898224460,1788985722.4924357,baseline,14.437,1.206,11.966,1349030
2561908224790,1788985722.5024347,baseline,14.425,1.205,11.966,1348030
2561918224530,1788985722.512437,baseline,14.425,1.204,11.967,1350270
2561928223310,1788985722.5224352,baseline,14.45,1.207,11.967,1349460
2561938223600,1788985722.5324342,baseline,14.425,1.205,11.966,1348570
2561948224060,1788985722.542436,baseline,14.437,1.206,11.966,1349550
2561958225260,1788985722.5524375,baseline,14.412,1.205,11.967,1350190
2561968223400,1788985722.5624359,baseline,14.437,1.206,11.967,1350360
2561978224030,1788985722.5724378,baseline,14.425,1.205,11.966,1351810
2561988223870,1788985722.5824363,baseline,14.437,1.204,11.966,1350440
2561998223790,1788985722.5924373,baseline,14.437,1.207,11.967,1351480
2562008224240,1788985722.6024363,baseline,14.425,1.206,11.966,1350050
2562018224330,1788985722.6124399,baseline,14.437,1.206,11.966,1353360
2562028223410,1788985722.622439,baseline,14.425,1.205,11.966,1353650
2562038223940,1788985722.6324372,baseline,14.45,1.207,11.966,1351330
2562048224240,1788985722.642439,baseline,14.425,1.205,11.966,1352660
2562058225010,1788985722.6524382,baseline,14.425,1.205,11.966,1351280
2562068224330,1788985722.6624372,baseline,14.437,1.207,11.966,1350890
2562078222890,1788985722.6724415,baseline,14.425,1.206,11.966,1356720
2562088223340,1788985722.682437,baseline,14.437,1.206,11.966,1351540
2562098223990,1788985722.692441,baseline,14.412,1.205,11.967,1355280
2562108224730,1788985722.7024393,baseline,14.437,1.206,11.966,1353000
2562118223610,1788985722.7124374,baseline,14.437,1.206,11.966,1351810
2562128223720,1788985722.722439,baseline,14.425,1.204,11.966,1353290
2562138223860,1788985722.732437,baseline,14.45,1.207,11.967,1351000
2562148223680,1788985722.7424388,baseline,14.425,1.205,11.966,1353180
2562158224760,1788985722.7524388,baseline,14.437,1.206,11.966,1352040
2562168223370,1788985722.762439,baseline,14.425,1.205,11.966,1353620
2562178224350,1788985722.7724366,baseline,14.425,1.206,11.966,1350230
2562188223630,1788985722.78244,baseline,14.437,1.206,11.966,1354060
2562198223940,1788985722.7924428,baseline,14.437,1.204,11.967,1356740
2562208225540,1788985722.8024418,baseline,14.45,1.207,11.966,1354020
2562218224090,1788985722.8124375,baseline,14.425,1.205,11.967,1351450
2562228223940,1788985722.8224406,baseline,14.45,1.207,11.966,1354750
2562238223550,1788985722.8324351,baseline,14.425,1.206,11.966,1349440
2562248224360,1788985722.8424397,baseline,14.437,1.207,11.966,1353300
2562258224620,1788985722.8524358,baseline,14.437,1.207,11.966,1349080
2562268223490,1788985722.8624403,baseline,14.45,1.204,11.966,1355080
2562278223350,1788985722.8724391,baseline,14.437,1.206,11.966,1353650
2562288224000,1788985722.8824413,baseline,14.412,1.205,11.966,1355160
2562298223370,1788985722.8924382,baseline,14.45,1.207,11.966,1353000
2562308225000,1788985722.9024444,baseline,14.425,1.205,11.966,1357320
2562318224100,1788985722.9124382,baseline,14.45,1.207,11.966,1352100
2562328224760,1788985722.922437,baseline,14.437,1.205,11.966,1350090
2562338224370,1788985722.932436,baseline,14.437,1.205,11.966,1349470
2562348223280,1788985722.9424372,baseline,14.437,1.206,11.966,1351620
2562358224800,1788985722.9524431,baseline,14.425,1.205,11.966,1356170
2562368224290,1788985722.96244,baseline,14.45,1.207,11.966,1353450
2562378223860,1788985722.9724371,baseline,14.425,1.205,11.966,1351010
2562388223680,1788985722.982443,baseline,14.45,1.207,11.967,1357060
2562398224210,1788985722.992438,baseline,14.437,1.207,11.966,1351630
2562408225380,1788985723.002445,baseline,14.437,1.204,11.966,1357480
2562418224200,1788985723.0124366,baseline,14.425,1.206,11.966,1350570
2562428223640,1788985723.0224383,baseline,14.425,1.205,11.966,1352550
2562438224380,1788985723.0324392,baseline,14.45,1.207,11.966,1352750
2562448223640,1788985723.042438,baseline,14.425,1.206,11.966,1352370
2562458224610,1788985723.0524428,baseline,14.45,1.208,11.966,1356100
2562468223360,1788985723.0624392,baseline,14.425,1.205,11.966,1353730
2562478223580,1788985723.0724387,baseline,14.437,1.207,11.966,1353330
2562488224430,1788985723.0824387,baseline,14.425,1.206,11.966,1352040
2562498223400,1788985723.0924385,baseline,14.437,1.206,11.967,1352810
2562508224480,1788985723.102443,baseline,14.437,1.207,11.966,1356160
2562518223460,1788985723.1124349,baseline,14.425,1.206,11.966,1349270
2562528223960,1788985723.122436,baseline,14.437,1.207,11.966,1350140
2562538224210,1788985723.1324375,baseline,14.412,1.205,11.966,1351010
2562548223510,1788985723.1424372,baseline,14.437,1.207,11.966,1351560
2562558225660,1788985723.1524415,baseline,14.425,1.205,11.966,1353830
2562568223120,1788985723.162438,baseline,14.437,1.206,11.966,1352580
2562578223580,1788985723.1724365,baseline,14.437,1.207,11.966,1350790
2562588224760,1788985723.182439,baseline,14.425,1.206,11.967,1352140
2562598223180,1788985723.1924393,baseline,14.45,1.207,11.966,1353970
2562608225250,1788985723.2024424,baseline,14.425,1.205,11.967,1355040
2562618223100,1788985723.2124362,baseline,14.437,1.207,11.966,1351140
2562628223700,1788985723.2224379,baseline,14.45,1.207,11.966,1352070
2562638223400,1788985723.232436,baseline,14.425,1.205,11.966,1350340
2562648223940,1788985723.2424383,baseline,14.437,1.206,11.966,1352340
2562658225010,1788985723.2524385,baseline,14.425,1.206,11.966,1351370
2562668223880,1788985723.2624397,baseline,14.437,1.207,11.966,1353870
2562678228270,1788985723.2724526,baseline,14.412,1.205,11.966,1362410
2562688224360,1788985723.2824392,baseline,14.45,1.207,11.966,1352750
2562698223820,1788985723.2924402,baseline,14.45,1.207,11.966,1354330
2562708224240,1788985723.3024442,baseline,14.45,1.207,11.966,1358010
2562718224090,1788985723.312443,baseline,14.475,1.209,11.966,1357040
2562728224210,1788985723.322439,baseline,14.45,1.208,11.965,1352810
2562738225390,1788985723.3324435,baseline,14.45,1.208,11.967,1355890
2562748223720,1788985723.3424397,baseline,14.437,1.207,11.965,1354050
2562758224630,1788985723.3524387,baseline,14.462,1.208,11.966,1351920
2562768223450,1788985723.362437,baseline,14.45,1.207,11.966,1351180
2562778223880,1788985723.3724399,baseline,14.462,1.208,11.966,1353830
2562788223130,1788985723.3824394,baseline,14.462,1.209,11.966,1354120
2562798223650,1788985723.3924367,baseline,14.45,1.207,11.966,1350970
2562808224620,1788985723.402441,baseline,14.462,1.208,11.966,1354090
2562818225090,1788985723.4124463,baseline,14.437,1.207,11.966,1359050
2562828223200,1788985723.4224384,baseline,14.462,1.208,11.966,1353240
2562838223670,1788985723.4324372,baseline,14.462,1.208,11.966,1351490
2562848224650,1788985723.4424417,baseline,14.462,1.208,11.966,1354840
2562858225540,1788985723.4524415,baseline,14.462,1.208,11.966,1353820
2562868223210,1788985723.4624388,baseline,14.45,1.207,11.966,1353420
2562878223730,1788985723.4724386,baseline,14.462,1.208,11.966,1352950
2562888224280,1788985723.4824364,baseline,14.437,1.207,11.966,1350140
2562898224150,1788985723.4924364,baseline,14.462,1.208,11.966,1350550
2562908225640,1788985723.5024426,baseline,14.45,1.207,11.966,1355050
2562918223890,1788985723.5124373,baseline,14.462,1.208,11.966,1351360
2562928224970,1788985723.5224428,baseline,14.45,1.208,11.966,1355500
2562938225330,1788985723.53244,baseline,14.437,1.206,11.966,1352680
2562948224370,1788985723.5424345,baseline,14.462,1.208,11.966,1348000
2562958225080,1788985723.5524378,baseline,14.45,1.207,11.966,1350690
2562968223080,1788985723.5624347,baseline,14.462,1.208,11.966,1349450
2562978223710,1788985723.5724409,baseline,14.45,1.207,11.966,1355160
2562988224010,1788985723.5824385,baseline,14.462,1.208,11.966,1352380
2562998223500,1788985723.592437,baseline,14.437,1.207,11.966,1351370
2563008225110,1788985723.6024399,baseline,14.45,1.207,11.966,1352990
2563018223130,1788985723.612438,baseline,14.462,1.209,11.966,1352870
2563028224500,1788985723.622441,baseline,14.437,1.207,11.966,1354460
2563038223460,1788985723.632437,baseline,14.462,1.208,11.966,1351440
2563048223800,1788985723.6424377,baseline,14.425,1.205,11.967,1351780
2563058236660,1788985723.65245,baseline,14.437,1.206,11.966,1351420
2563068223840,1788985723.662436,baseline,14.437,1.206,11.967,1350200
2563078224560,1788985723.6724393,baseline,14.437,1.206,11.966,1352790
2563088223000,1788985723.682437,baseline,14.45,1.206,11.966,1351840
2563098224120,1788985723.6924396,baseline,14.425,1.205,11.966,1353400
2563108223910,1788985723.7024605,baseline,14.45,1.208,11.966,1374320
2563118223960,1788985723.712437,baseline,14.425,1.205,11.966,1351280
2563128222950,1788985723.7224405,baseline,14.437,1.206,11.966,1355560
2563138223750,1788985723.7324371,baseline,14.425,1.205,11.966,1351220
2563148223560,1788985723.7424388,baseline,14.425,1.206,11.966,1352940
2563158223720,1788985723.7524588,baseline,14.45,1.207,11.966,1372930
2563168224020,1788985723.7624383,baseline,14.425,1.206,11.966,1352320
2563178223660,1788985723.772441,baseline,14.437,1.207,11.966,1355050
2563188223860,1788985723.782439,baseline,14.425,1.205,11.967,1352900
2563198223510,1788985723.7924356,baseline,14.437,1.206,11.967,1350130
2563208223800,1788985723.8024387,baseline,14.437,1.206,11.966,1352820
2563218223360,1788985723.812437,baseline,14.437,1.206,11.967,1351660
2563228223290,1788985723.8224404,baseline,14.437,1.207,11.966,1354950
2563238223990,1788985723.8324375,baseline,14.437,1.206,11.966,1351470
2563248224620,1788985723.8424373,baseline,14.45,1.207,11.967,1350590
2563258224170,1788985723.8524485,baseline,14.412,1.205,11.967,1362500
2563268223790,1788985723.8624356,baseline,14.437,1.206,11.966,1349950
2563278224070,1788985723.8724377,baseline,14.437,1.206,11.966,1351660
2563288223670,1788985723.8824399,baseline,14.437,1.206,11.967,1354360
2563298224370,1788985723.8924391,baseline,14.437,1.207,11.966,1352540
2563308223270,1788985723.902449,baseline,14.437,1.206,11.966,1363480
2563318223410,1788985723.9124365,baseline,14.437,1.207,11.966,1351020
2563328223540,1788985723.9224389,baseline,14.412,1.205,11.966,1353360
2563338223850,1788985723.9324386,baseline,14.425,1.206,11.967,1352760
2563348223590,1788985723.9424398,baseline,14.437,1.206,11.966,1353850
2563358223670,1788985723.952443,baseline,14.437,1.206,11.966,1357030
2563368223850,1788985723.9624372,baseline,14.437,1.207,11.966,1351160
2563378223360,1788985723.9724371,baseline,14.425,1.205,11.967,1351710
2563388223460,1788985723.9824405,baseline,14.45,1.207,11.966,1354690
2563398224480,1788985723.9924374,baseline,14.412,1.204,11.966,1350510
2563408224380,1788985724.002464,baseline,14.437,1.206,11.966,1377430
2563418223750,1788985724.0124376,baseline,14.437,1.206,11.966,1351500
2563428224410,1788985724.0224407,baseline,14.437,1.206,11.966,1354300
2563438223170,1788985724.0324392,baseline,14.437,1.206,11.966,1354120
2563448223470,1788985724.0424378,baseline,14.425,1.206,11.966,1352210
2563458224960,1788985724.0524642,baseline,14.437,1.206,11.966,1377170
2563468224150,1788985724.0624378,baseline,14.412,1.204,11.967,1351580
2563478224310,1788985724.0724409,baseline,14.45,1.207,11.966,1354410
2563488224200,1788985724.0824418,baseline,14.437,1.207,11.966,1355550
2563498223670,1788985724.0924397,baseline,14.437,1.206,11.967,1353810
2563508223170,1788985724.102464,baseline,14.437,1.206,11.966,1378680
2563518223720,1788985724.1124365,baseline,14.412,1.205,11.966,1350760
2563528223090,1788985724.1224344,baseline,14.45,1.207,11.966,1349300
2563538224220,1788985724.1324363,baseline,14.425,1.205,11.966,1349720
2563548223660,1788985724.14244,baseline,14.437,1.207,11.967,1354620
2563558224470,1788985724.15244,baseline,14.425,1.206,11.966,1353470
2563568224140,1788985724.162438,baseline,14.45,1.207,11.966,1351730
2563578224720,1788985724.1724367,baseline,14.425,1.206,11.967,1349770
2563588224240,1788985724.182437,baseline,14.425,1.205,11.966,1350500
2563598223830,1788985724.1924396,baseline,14.437,1.206,11.966,1353460
2563608223370,1788985724.2024415,baseline,14.437,1.206,11.967,1355830
2563618224260,1788985724.2124383,baseline,14.437,1.207,11.967,1351860
2563628223990,1788985724.2224374,baseline,14.437,1.206,11.966,1351250
2563638224680,1788985724.232438,baseline,14.437,1.206,11.966,1351270
2563648223710,1788985724.24244,baseline,14.437,1.206,11.966,1354140
2563658223590,1788985724.2524426,baseline,14.425,1.205,11.966,1356730
2563668223980,1788985724.2624393,baseline,14.45,1.207,11.966,1352970
2563678223760,1788985724.2724361,baseline,14.437,1.205,11.966,1350270
2563688224160,1788985724.2824388,baseline,14.45,1.207,11.966,1352300
2563698223760,1788985724.292441,baseline,14.425,1.206,11.966,1354760
2563708223230,1788985724.30244,baseline,14.437,1.206,11.966,1354740
2563718223030,1788985724.312434,baseline,14.425,1.206,11.966,1348630
2563728223840,1788985724.3224373,baseline,14.437,1.206,11.966,1351280
2563738224440,1788985724.3324375,baseline,14.45,1.207,11.966,1350730
2563748223440,1788985724.3424401,baseline,14.437,1.206,11.966,1354760
2563758223560,1788985724.3524606,baseline,14.45,1.207,11.967,1374950
2563768224710,1788985724.362439,baseline,14.425,1.206,11.966,1352160
2563778224620,1788985724.372437,baseline,14.437,1.206,11.966,1350240
2563788224530,1788985724.3824406,baseline,14.425,1.205,11.966,1353750
2563798224560,1788985724.3924394,baseline,14.437,1.206,11.965,1352480
2563808224200,1788985724.402464,baseline,14.425,1.206,11.966,1377420
2563818224080,1788985724.412438,baseline,14.425,1.205,11.967,1351700
2563828223830,1788985724.422438,baseline,14.45,1.207,11.966,1352280
2563838222810,1788985724.432435,baseline,14.437,1.206,11.966,1349980
2563848224290,1788985724.442436,baseline,14.425,1.206,11.966,1349860
2563858224250,1788985724.452464,baseline,14.437,1.206,11.966,1377610
2563868224080,1788985724.4624405,baseline,14.425,1.205,11.966,1354360
2563878223690,1788985724.4724348,baseline,14.45,1.207,11.967,1348700
2563888224700,1788985724.4824393,baseline,14.425,1.205,11.966,1352410
2563898224080,1788985724.492438,baseline,14.45,1.207,11.967,1351490
2563908224360,1788985724.5024421,baseline,14.412,1.205,11.966,1355700
2563918224350,1788985724.5124402,baseline,14.425,1.206,11.966,1353700
2563928224200,1788985724.5224383,baseline,14.437,1.206,11.966,1352070
2563938223670,1788985724.532439,baseline,14.425,1.206,11.966,1353200
2563948224580,1788985724.5424433,baseline,14.437,1.206,11.966,1356540
2563958224570,1788985724.5524507,baseline,14.412,1.204,11.966,1363980
2563968223700,1788985724.5624404,baseline,14.45,1.207,11.967,1354800
2563978224100,1788985724.5724366,baseline,14.425,1.206,11.966,1350040
2563988222770,1788985724.582436,baseline,14.437,1.206,11.966,1351220
2563998224170,1788985724.5924382,baseline,14.437,1.206,11.966,1352120
2564008224220,1788985724.6024435,baseline,14.437,1.206,11.967,1357220
2564018224290,1788985724.6124382,baseline,14.45,1.207,11.966,1351710
2564028224200,1788985724.6224403,baseline,14.4,1.204,11.966,1354250
2564038223280,1788985724.6324368,baseline,14.45,1.207,11.966,1351500
2564048224310,1788985724.6424382,baseline,14.412,1.205,11.967,1351600
2564058223850,1788985724.6524413,baseline,14.437,1.207,11.966,1355250
2564068223520,1788985724.6624374,baseline,14.437,1.206,11.967,1351470
2564078223340,1788985724.6724389,baseline,14.425,1.205,11.966,1353140
2564088223490,1788985724.6824396,baseline,14.437,1.206,11.966,1353980
2564098224520,1788985724.6924384,baseline,14.437,1.205,11.966,1351520
2564108224500,1788985724.7024589,baseline,14.437,1.207,11.966,1372130
2564118224160,1788985724.7124374,baseline,14.425,1.205,11.966,1351200
2564128223740,1788985724.7224376,baseline,14.45,1.207,11.966,1352140
2564138224690,1788985724.7324376,baseline,14.45,1.206,11.966,1350620
2564148223860,1788985724.7424393,baseline,14.437,1.206,11.966,1353030
2564158224100,1788985724.7524397,baseline,14.437,1.206,11.966,1353540
2564168246370,1788985724.7624636,baseline,14.437,1.205,11.966,1355190
2564178223590,1788985724.7724364,baseline,14.437,1.206,11.966,1350520
2564188223130,1788985724.7824385,baseline,14.412,1.205,11.967,1353050
2564198223570,1788985724.7924368,baseline,14.437,1.206,11.966,1350840
2564208223780,1788985724.8024385,baseline,14.425,1.206,11.966,1352650
2564218224570,1788985724.8124418,baseline,14.45,1.207,11.966,1355160
2564228223430,1788985724.8224385,baseline,14.45,1.206,11.966,1353090
2564238223590,1788985724.8324378,baseline,14.437,1.204,11.966,1351780
2564248223930,1788985724.8424368,baseline,14.437,1.207,11.967,1350770
2564258223930,1788985724.8524377,baseline,14.437,1.206,11.966,1351540
2564268224880,1788985724.862444,baseline,14.437,1.207,11.966,1356940
2564278223710,1788985724.872438,baseline,14.425,1.205,11.966,1352140
2564288223590,1788985724.8824348,baseline,14.437,1.206,11.967,1348840
2564298224600,1788985724.8924377,baseline,14.437,1.206,11.967,1350790
2564308223440,1788985724.902439,baseline,14.425,1.205,11.966,1353620
2564318225720,1788985724.9124415,baseline,14.437,1.207,11.966,1354110
2564328223760,1788985724.9224362,baseline,14.412,1.205,11.966,1350410
2564338224370,1788985724.9324396,baseline,14.437,1.207,11.966,1352950
2564348223210,1788985724.9424405,baseline,14.425,1.206,11.966,1355000
2564358224250,1788985724.9524388,baseline,14.45,1.207,11.966,1352390
2564368225270,1788985724.9624422,baseline,14.425,1.205,11.966,1354890
2564378223510,1788985724.9724364,baseline,14.437,1.205,11.966,1350810
2564388223010,1788985724.9824367,baseline,14.437,1.206,11.966,1351510
2564398223870,1788985724.9924388,baseline,14.437,1.206,11.966,1352590
2564408225240,1788985725.0024385,baseline,14.45,1.207,11.966,1351380
2564418225710,1788985725.0124397,baseline,14.425,1.206,11.966,1352060
2564428223380,1788985725.0224388,baseline,14.45,1.207,11.966,1353380
2564438224350,1788985725.0324395,baseline,14.425,1.205,11.966,1352990
2564448223460,1788985725.042437,baseline,14.437,1.204,11.966,1351860
2564458224380,1788985725.0524395,baseline,14.45,1.207,11.966,1353000
2564468225960,1788985725.0624425,baseline,14.425,1.206,11.966,1354340
2564478223220,1788985725.0724378,baseline,14.45,1.207,11.965,1352410
2564488223820,1788985725.0824387,baseline,14.425,1.205,11.966,1352920
2564498224230,1788985725.0924373,baseline,14.437,1.206,11.966,1351120
2564508222550,1788985725.1024354,baseline,14.437,1.206,11.966,1350660
2564518225580,1788985725.11244,baseline,14.437,1.204,11.966,1352560
2564528223950,1788985725.1224408,baseline,14.45,1.208,11.967,1354730
2564538224250,1788985725.13244,baseline,14.437,1.206,11.966,1353820
2564548223820,1788985725.1424365,baseline,14.45,1.207,11.967,1350730
2564558223410,1788985725.1524367,baseline,14.425,1.206,11.966,1351300
2564568225070,1788985725.1624403,baseline,14.437,1.206,11.966,1353150
2564578227400,1788985725.1724534,baseline,14.425,1.206,11.966,1364290
2564588225200,1788985725.1824403,baseline,14.537,1.207,11.966,1353170
2564598223540,1788985725.1924388,baseline,14.437,1.207,11.966,1353170
2564608223750,1788985725.2024367,baseline,14.425,1.206,11.965,1350600
2564618225710,1788985725.2124407,baseline,14.45,1.208,11.966,1352790
2564628224160,1788985725.2224412,baseline,14.425,1.205,11.966,1354980
2564638223660,1788985725.2324362,baseline,14.437,1.206,11.966,1350110
2564648223670,1788985725.2424388,baseline,14.437,1.206,11.966,1353070
2564658224790,1788985725.252438,baseline,14.425,1.204,11.966,1350980
2564668224930,1788985725.2624388,baseline,14.437,1.207,11.967,1351730
2564678224180,1788985725.2724352,baseline,14.425,1.206,11.967,1348990
2564688224140,1788985725.28244,baseline,14.45,1.207,11.966,1353470
2564698223460,1788985725.2924361,baseline,14.425,1.205,11.966,1350540
2564708224240,1788985725.3024383,baseline,14.45,1.207,11.966,1351730
2564718225260,1788985725.3124382,baseline,14.425,1.206,11.966,1350830
2564728223680,1788985725.3224366,baseline,14.437,1.204,11.966,1350940
2564738224830,1788985725.332441,baseline,14.45,1.207,11.967,1354270
2564748222670,1788985725.342439,baseline,14.425,1.205,11.966,1354130
2564758223980,1788985725.3524377,baseline,14.45,1.207,11.966,1351660
2564768224920,1788985725.3624387,baseline,14.425,1.205,11.966,1351690
2564778224390,1788985725.3724365,baseline,14.45,1.207,11.966,1350000
2564788223520,1788985725.3824384,baseline,14.45,1.207,11.966,1353010
2564798225480,1788985725.3924398,baseline,14.437,1.205,11.966,1352360
2564808223540,1788985725.4024398,baseline,14.437,1.206,11.966,1354370
2564818225060,1788985725.4124408,baseline,14.437,1.206,11.966,1353610
2564828225130,1788985725.4224465,baseline,14.45,1.207,11.966,1359340
2564838224070,1788985725.4324398,baseline,14.437,1.206,11.966,1353490
2564848223480,1788985725.442436,baseline,14.437,1.206,11.965,1350460
2564858223810,1788985725.4524379,baseline,14.425,1.206,11.966,1351740
2564868225190,1788985725.4624407,baseline,14.437,1.205,11.966,1353110
2564878223540,1788985725.4724367,baseline,14.437,1.206,11.967,1350920
2564888224460,1788985725.4824424,baseline,14.425,1.206,11.966,1355570
2564898223780,1788985725.4924374,baseline,14.45,1.207,11.966,1351160
2564908224320,1788985725.5024405,baseline,14.412,1.205,11.966,1353780
2564918225270,1788985725.5124385,baseline,14.437,1.207,11.966,1350980
2564928224940,1788985725.522441,baseline,14.425,1.206,11.967,1353740
2564938223180,1788985725.5324376,baseline,14.437,1.207,11.966,1352630
2564948223570,1788985725.5424378,baseline,14.45,1.207,11.966,1352230
2564958224480,1788985725.5524375,baseline,14.425,1.206,11.966,1350970
2564968225040,1788985725.5624392,baseline,14.437,1.207,11.967,1352010
2564978224170,1788985725.5724366,baseline,14.425,1.206,11.966,1350030
2564988223350,1788985725.5824406,baseline,14.437,1.207,11.967,1355280
2564998224580,1788985725.5924418,baseline,14.425,1.205,11.966,1355150
2565008224590,1788985725.6024377,baseline,14.437,1.207,11.966,1350860
2565018224920,1788985725.612442,baseline,14.425,1.206,11.967,1355110
2565028223760,1788985725.6224396,baseline,14.425,1.206,11.966,1353470
2565038224940,1788985725.6324391,baseline,14.437,1.206,11.966,1351810
2565048223340,1788985725.6424377,baseline,14.425,1.205,11.966,1352230
2565058224240,1788985725.6524365,baseline,14.45,1.207,11.966,1349790
2565068224770,1788985725.6624424,baseline,14.425,1.205,11.966,1355570
2565078224210,1788985725.6724384,baseline,14.437,1.206,11.966,1351840
2565088222950,1788985725.6824365,baseline,14.437,1.207,11.967,1351190
2565098223610,1788985725.6924405,baseline,14.425,1.206,11.966,1354690
2565108223880,1788985725.7024372,baseline,14.437,1.206,11.966,1350970
2565118225500,1788985725.712442,baseline,14.437,1.206,11.966,1354030
2565128223340,1788985725.7224388,baseline,14.437,1.207,11.966,1353610
2565138224180,1788985725.7324376,baseline,14.437,1.206,11.966,1351130
2565148223360,1788985725.742441,baseline,14.437,1.207,11.966,1356020
2565158223320,1788985725.7524366,baseline,14.437,1.206,11.966,1351190
2565168225710,1788985725.7624428,baseline,14.425,1.206,11.967,1354840
2565178223600,1788985725.7724338,baseline,14.462,1.208,11.966,1347980
2565188224030,1788985725.78244,baseline,14.425,1.205,11.966,1353720
2565198224160,1788985725.7924416,baseline,14.45,1.207,11.966,1355210
2565208223040,1788985725.8024397,baseline,14.425,1.205,11.966,1354270
2565218224920,1788985725.812441,baseline,14.437,1.206,11.966,1353900
2565228224110,1788985725.8224382,baseline,14.437,1.206,11.966,1351810
2565238224410,1788985725.8324382,baseline,14.425,1.205,11.967,1351540
2565248224230,1788985725.8424456,baseline,14.437,1.207,11.966,1359290
2565258224000,1788985725.8524382,baseline,14.412,1.205,11.966,1352040
2565268225030,1788985725.862441,baseline,14.437,1.207,11.966,1353570
2565278223590,1788985725.8724377,baseline,14.412,1.204,11.966,1351790
2565288223050,1788985725.8824387,baseline,14.45,1.207,11.966,1353400
2565298223930,1788985725.8924394,baseline,14.437,1.206,11.966,1353210
2565308223260,1788985725.9024425,baseline,14.437,1.206,11.966,1356860
2565318224910,1788985725.91244,baseline,14.437,1.206,11.966,1353000
2565328223950,1788985725.9224381,baseline,14.425,1.205,11.966,1352170
2565338224850,1788985725.9324374,baseline,14.45,1.207,11.966,1350610
2565348224610,1788985725.9424386,baseline,14.437,1.206,11.966,1351820
