local_index,mnist_test_index,label,prediction,correct,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9
13,2427,3,3,1,-16.212202072143555,2.021519660949707,1.1308454275131226,18.40056800842285,-15.622172355651855,-3.2687437534332275,-11.268561363220215,-3.4968159198760986,0.5258885622024536,-9.636384010314941
14,1015,4,4,1,-9.572747230529785,-3.623570442199707,-4.083813190460205,-5.915111541748047,12.428779602050781,-7.070638179779053,-11.683856010437012,-0.9861882925033569,-1.336515188217163,2.904428720474243
15,7809,5,5,1,-8.287095069885254,-6.45189094543457,-10.619695663452148,0.2427474707365036,-7.294839859008789,16.859554290771484,-4.119811534881592,-7.99599027633667,2.042659044265747,1.5722240209579468
16,4702,6,6,1,-2.225830078125,-4.6860809326171875,-2.823780059814453,-5.586320877075195,-12.153061866760254,3.9906351566314697,13.429183006286621,-8.818805694580078,4.907900333404541,-6.3234968185424805
17,3609,7,7,1,-1.5264101028442383,-1.4575597047805786,1.788329839706421,0.015639467164874077,-7.935866355895996,-3.711423635482788,-12.399222373962402,9.3671236038208,-2.6657729148864746,1.415446162223816
18,1946,8,8,1,-7.836099147796631,-7.533543586730957,-2.9880239963531494,3.1304006576538086,-10.950191497802734,-1.2585985660552979,-6.209691047668457,-7.606018543243408,12.441230773925781,-1.455227255821228
19,8933,9,9,1,-9.01352310180664,-8.443723678588867,-6.418946266174316,-0.2160375863313675,-0.7371036410331726,-1.4713371992111206,-12.14748764038086,0.27759066224098206,0.6167281866073608,14.980789184570312
20,8338,0,0,1,12.702875137329102,-4.483061790466309,0.252403199672699,-4.125193119049072,0.5383736491203308,-6.128720760345459,1.374783992767334,-4.849915981292725,-5.707320690155029,2.2804079055786133
21,3430,1,1,1,-4.799073219299316,8.911909103393555,-1.691805362701416,-3.766446113586426,0.8304209113121033,-3.9296419620513916,-3.3406505584716797,0.2980620861053467,-1.241726279258728,-0.6008793115615845
22,8091,2,2,1,-2.4218716621398926,4.553529262542725,8.605733871459961,-0.976345956325531,-5.645544528961182,-8.603175163269043,-4.999076843261719,1.5101795196533203,1.9859760999679565,-5.704728603363037
23,3083,3,3,1,-9.124821662902832,-2.302967071533203,-4.241978168487549,15.036975860595703,-12.543521881103516,3.4154958724975586,-6.311270236968994,-9.046958923339844,2.371830463409424,-3.4458060264587402
24,1422,4,4,1,-3.8259663581848145,-2.438992977142334,-4.378665447235107,-5.4871721267700195,14.042159080505371,-3.108921766281128,-0.5207905173301697,-3.2473089694976807,-5.0500807762146,7.692659378051758
25,8652,5,5,1,-3.3728392124176025,-3.5798439979553223,-8.223422050476074,3.3833959102630615,-9.816093444824219,13.390260696411133,-1.3986858129501343,-5.991160869598389,-0.7320393323898315,2.9891510009765625
26,2542,6,6,1,2.7360479831695557,-2.900151252746582,-1.4913562536239624,-5.084723949432373,-2.260779857635498,0.1804409623146057,10.461991310119629,-4.399007320404053,-1.2976353168487549,-0.24093101918697357
27,1361,7,7,1,-4.558453559875488,2.428330421447754,-0.9221193194389343,-1.3817037343978882,-7.037722587585449,-5.418282508850098,-14.9357271194458,11.268708229064941,-2.854374408721924,0.46378448605537415
28,6850,8,8,1,-9.104981422424316,-8.440912246704102,-1.1139825582504272,2.8063886165618896,-12.562078475952148,-2.525113344192505,-3.8333709239959717,-8.46923828125,14.920944213867188,-5.055309772491455
29,9901,9,9,1,-8.153656959533691,-7.288970947265625,-7.241244792938232,-2.8224403858184814,5.69426965713501,-2.988666534423828,-11.734469413757324,-2.6596486568450928,0.052426595240831375,13.522117614746094
30,5405,0,0,1,8.253081321716309,-10.989675521850586,-5.316517353057861,-7.0764336585998535,-12.089029312133789,3.9815714359283447,-3.647906541824341,-0.6924483776092529,0.917052149772644,-2.6494429111480713
31,7717,1,1,1,-5.291224002838135,11.997313499450684,-3.7910311222076416,-6.409103870391846,-2.139860153198242,-1.6174262762069702,0.3113185465335846,-2.257941246032715,-0.2866014540195465,-1.4708300828933716
32,3817,2,2,1,0.11846006661653519,-2.221186399459839,15.849493026733398,-0.09696169197559357,1.9604809284210205,-13.69276237487793,-1.6090432405471802,-3.4544460773468018,0.5437221527099609,-10.75478744506836
33,576,3,3,1,-17.293912887573242,-2.2786614894866943,-5.683675289154053,21.763324737548828,-19.87685203552246,2.8171539306640625,-14.153341293334961,-5.614457130432129,2.219231605529785,-7.02793025970459
34,6626,4,4,1,-7.645238876342773,1.3308027982711792,-3.0656280517578125,-7.444512367248535,13.83858585357666,-6.850152969360352,-4.828098773956299,0.6586059927940369,-6.219799518585205,2.925042152404785
35,2698,5,5,1,-8.301596641540527,0.7657778859138489,-12.063730239868164,0.1872193068265915,-11.49299144744873,14.607916831970215,-1.9498209953308105,-8.34033203125,4.030655860900879,1.4154819250106812
36,9698,6,6,1,-0.7029566764831543,1.5696682929992676,0.952085554599762,-2.2075188159942627,0.025122201070189476,-0.14798986911773682,4.037382125854492,-1.4869412183761597,-1.9674135446548462,-4.813449859619141
37,3009,7,7,1,-3.129396915435791,0.5739925503730774,-0.11857706308364868,-0.7550063729286194,-8.198006629943848,-5.842721462249756,-15.296910285949707,9.705636024475098,-2.7874562740325928,3.5385448932647705
38,8524,8,8,1,-3.8811569213867188,-8.726502418518066,-0.868247926235199,-2.658263921737671,-10.46855640411377,-2.8062098026275635,1.4273713827133179,-10.079529762268066,13.750113487243652,-0.6866832971572876
39,9272,9,9,1,-10.86695671081543,-4.431057929992676,-8.992210388183594,-2.1164824962615967,4.228915214538574,-1.1769825220108032,-14.783380508422852,0.5165536403656006,-1.4346505403518677,14.954509735107422
40,4957,0,0,1,14.003912925720215,-5.512480735778809,1.0464324951171875,-4.2646918296813965,-1.3573603630065918,-6.816192626953125,3.6040005683898926,-3.90099835395813,-6.522512912750244,1.1830004453659058
41,1785,1,1,1,-8.78945541381836,13.008056640625,-3.9137887954711914,-7.825347900390625,5.1248459815979,-5.184617042541504,-1.683850646018982,-0.6919094324111938,-1.2694883346557617,-0.5795311331748962
42,7281,2,2,1,-4.545457363128662,0.26720795035362244,17.031150817871094,0.821803629398346,-7.131535053253174,-8.900751113891602,-5.700308799743652,1.7906414270401,-1.809381365776062,-10.556326866149902
43,7097,3,3,1,-13.104649543762207,-0.69285649061203,-3.9388628005981445,16.36825180053711,-18.314559936523438,1.8314456939697266,-10.10250186920166,-3.599731922149658,2.5414035320281982,-1.5505322217941284
44,2012,4,4,1,-10.224780082702637,-2.6122970581054688,-6.156313419342041,-9.20094108581543,16.334264755249023,-5.47716760635376,-6.66880464553833,-0.5639932155609131,-1.9144021272659302,4.676607131958008
45,638,5,5,1,-2.762291193008423,-7.132376670837402,-11.724804878234863,-1.8819513320922852,-14.209202766418457,12.648669242858887,-4.364567279815674,-0.5336242914199829,0.39223232865333557,-2.2181739807128906
46,2210,6,6,1,0.3459213376045227,-1.8378084897994995,-2.289559841156006,-4.777653694152832,0.26758888363838196,0.2661508321762085,9.198610305786133,-5.200164318084717,-1.4135419130325317,-1.8082935810089111
47,1156,7,7,1,-6.83456563949585,2.217633008956909,-4.009533882141113,0.8317877650260925,-4.923774242401123,0.6135807037353516,-6.158947944641113,3.9263293743133545,2.260162353515625,-3.844667673110962
48,355,8,8,1,-4.545347213745117,-5.905600547790527,-6.706424236297607,-3.894505500793457,-8.731473922729492,2.672349214553833,0.09208933264017105,-7.819927215576172,12.292141914367676,-0.2657252252101898
49,2443,9,9,1,-8.888148307800293,-7.296467304229736,-7.218041896820068,0.4744929373264313,0.6678581833839417,-3.1491129398345947,-16.30662727355957,2.5947561264038086,-2.56158709526062,14.133852005004883
50,6621,0,0,1,7.864011287689209,-7.547715187072754,-3.246392011642456,-2.1775119304656982,-8.856449127197266,1.9419913291931152,-7.199725151062012,-0.22379733622074127,-3.5360772609710693,-0.02258426882326603
51,6456,1,1,1,-1.9384429454803467,12.834535598754883,-1.7503489255905151,-7.395198345184326,1.0610495805740356,-5.747115135192871,-3.6382153034210205,0.20744572579860687,-2.6028318405151367,-1.2187891006469727
52,2260,2,2,1,-5.666849136352539,-2.572453022003174,15.045475959777832,1.221975326538086,-4.957315444946289,-8.45444107055664,-2.287118673324585,-4.106484413146973,1.5774685144424438,-11.022905349731445
53,4501,3,3,1,-8.107781410217285,-2.0628862380981445,-5.030838489532471,15.59125804901123,-11.610288619995117,2.6019227504730225,-10.072604179382324,-8.48279857635498,-2.590261936187744,-1.3783648014068604
54,8355,4,4,1,-11.280022621154785,-0.12389949709177017,-1.8387376070022583,-6.175282001495361,14.084920883178711,-7.139700889587402,-6.079765796661377,1.522640585899353,-2.419769287109375,0.7656184434890747
55,3537,5,5,1,-9.367417335510254,1.9547029733657837,-12.4850492477417,2.715555429458618,-15.258246421813965,16.590213775634766,-1.1285701990127563,-9.45652961730957,6.649900913238525,3.5741825103759766
56,3382,6,6,1,0.14052581787109375,-6.007617950439453,-3.217550754547119,-7.371899604797363,-5.212437152862549,2.482611894607544,16.325437545776367,-11.378836631774902,2.5286026000976562,-4.7427496910095215
57,5154,7,7,1,-1.8464103937149048,-0.9938430190086365,2.2801706790924072,-0.014339523389935493,-9.919754981994629,-6.126602649688721,-15.556838035583496,10.506173133850098,-2.9790704250335693,3.4014840126037598
58,3905,8,8,1,-10.935200691223145,-2.241075038909912,2.555608034133911,1.6546921730041504,-2.8704397678375244,-6.383758544921875,-8.379817962646484,-4.249941825866699,10.567891120910645,-7.576821327209473
59,8994,9,9,1,-7.3221964836120605,-8.96517562866211,-6.26162576675415,-0.48455938696861267,3.0123093128204346,-2.476623058319092,-13.32248592376709,-1.5352065563201904,-3.731368064880371,14.376399993896484
60,8691,0,0,1,10.680716514587402,-7.634835243225098,-2.0787386894226074,-4.421219348907471,-3.704345941543579,-4.083179473876953,-2.948903799057007,-4.103532791137695,-1.8104625940322876,3.3171916007995605
61,4262,1,1,1,-2.298874855041504,10.820791244506836,-0.0751071572303772,-6.574120044708252,1.2500555515289307,-7.673831462860107,-4.138312339782715,0.1598261445760727,-1.423545002937317,-1.4256197214126587
62,8820,2,2,1,-6.082420349121094,-1.8628019094467163,18.180992126464844,0.4574350416660309,-7.254919052124023,-6.42857027053833,-6.859848499298096,2.145569086074829,-2.06125545501709,-8.516611099243164
63,7831,3,3,1,-9.712075233459473,-7.841235637664795,-0.759049117565155,16.77243423461914,-11.171875,-3.023531675338745,-16.213468551635742,-4.616235256195068,-0.7808305025100708,-0.7449114322662354
64,5032,4,4,1,-9.723123550415039,0.863077700138092,-2.5146355628967285,-10.555718421936035,18.021936416625977,-8.910988807678223,-6.680656433105469,2.017524480819702,-5.5979228019714355,1.2819665670394897
65,3590,5,5,1,-8.058280944824219,-1.2795978784561157,-13.026050567626953,2.0193636417388916,-12.008952140808105,17.7609920501709,-4.810136318206787,-9.611620903015137,2.7008631229400635,5.507389545440674
66,8944,6,6,1,-1.4766758680343628,-5.878748893737793,-2.8894476890563965,-5.797853946685791,-6.813239574432373,4.295419216156006,12.374585151672363,-9.148270606994629,2.6959750652313232,-7.085742473602295
67,1477,7,7,1,-3.4531397819519043,-0.7209016680717468,2.610757827758789,-2.491687059402466,-2.2057454586029053,-3.0134100914001465,-8.677155494689941,10.316439628601074,-4.40437650680542,-0.2842411696910858
68,6457,8,8,1,-5.136140823364258,-7.0971479415893555,-4.187322616577148,-2.0627493858337402,-5.682371139526367,-3.990694999694824,-6.725074768066406,-6.995100498199463,12.910405158996582,0.013150950893759727
69,8044,9,9,1,-6.842162132263184,-9.005948066711426,-6.240431308746338,-1.7236698865890503,1.6372621059417725,-5.491965293884277,-18.445268630981445,-0.2043217569589615,-0.9579632878303528,12.628161430358887
70,3895,0,0,1,10.373187065124512,-7.008466720581055,-0.12040764093399048,-3.946059226989746,-3.8885931968688965,-6.188997268676758,-2.652958631515503,-3.137878179550171,-2.236208200454712,1.854952335357666
71,2946,1,1,1,-2.734532117843628,7.964017391204834,-5.49369478225708,-10.13698673248291,0.7242453694343567,-2.5078492164611816,-1.9738346338272095,-1.8447761535644531,1.128764271736145,-1.8167262077331543
72,4103,2,2,1,-9.012700080871582,5.35949182510376,15.377847671508789,1.6764665842056274,-3.8862407207489014,-11.400704383850098,-6.7220458984375,1.5010930299758911,-2.1486666202545166,-10.48782730102539
73,3138,3,3,1,-3.2560768127441406,-1.5697168111801147,-2.2186574935913086,8.375768661499023,-9.023816108703613,4.1668381690979,-4.031396865844727,-5.871821880340576,-0.7562435865402222,-2.270291805267334
74,163,4,4,1,-8.836390495300293,-0.7024451494216919,-4.514085292816162,-7.337612628936768,16.94826316833496,-3.551934242248535,-3.05639910697937,0.9021189212799072,-6.327008247375488,3.33028507232666
75,6942,5,5,1,-9.742741584777832,-4.287358283996582,-16.627470016479492,5.136709213256836,-12.397027969360352,19.940921783447266,-4.588824272155762,-12.934893608093262,0.8501625061035156,3.3464622497558594
76,2535,6,6,1,1.939691424369812,-3.019519329071045,-4.220741271972656,-9.291136741638184,-3.422546148300171,0.1105000451207161,14.67116641998291,-9.48900318145752,2.6120080947875977,-4.638367652893066
77,3505,7,7,1,-5.226338863372803,2.653780698776245,-0.04155987128615379,0.1238047331571579,-6.731747150421143,-4.103707313537598,-11.963078498840332,8.8628568649292,-2.103147506713867,0.15849639475345612
78,572,8,8,1,-9.682372093200684,-8.323138236999512,-4.446651935577393,1.8670073747634888,-3.290039300918579,-1.9738632440567017,-9.220808029174805,-6.409032344818115,11.417868614196777,0.699630856513977
79,8374,9,9,1,-9.101569175720215,-4.720096111297607,-5.067663669586182,-0.5886369347572327,0.9976018071174622,-0.9094938039779663,-10.823225021362305,-0.4359630346298218,2.8209903240203857,9.791950225830078
80,2033,0,0,1,10.658390998840332,-4.6441473960876465,2.3132786750793457,-5.298250675201416,3.053332567214966,-10.527082443237305,1.2368918657302856,-1.0545555353164673,-1.9981590509414673,-2.621500253677368
81,96,1,1,1,-8.51452350616455,8.623252868652344,-3.0494556427001953,-2.730027675628662,1.1236542463302612,-3.443882942199707,-7.357626914978027,1.5906344652175903,-0.6048612594604492,1.0036436319351196
82,7012,2,2,1,-5.359220504760742,-1.021945595741272,17.498376846313477,-0.7672622799873352,-3.4145214557647705,-10.034649848937988,-5.649133682250977,0.053616274148225784,-1.7518174648284912,-10.424394607543945
83,7250,3,3,1,-14.119063377380371,-2.7383244037628174,-6.932092189788818,21.062875747680664,-17.80302619934082,3.3810439109802246,-14.550232887268066,-6.982849597930908,1.2352447509765625,-1.3881410360336304
84,6705,4,4,1,-5.170449733734131,-1.4137907028198242,-3.804525375366211,-7.822098255157471,17.470478057861328,-6.224890232086182,2.1839845180511475,-2.091552257537842,-7.676696300506592,1.6052266359329224
85,211,5,5,1,-4.433239936828613,-7.354771614074707,-9.261107444763184,1.477169394493103,-7.367126941680908,10.149829864501953,-3.049050807952881,-7.480591297149658,2.705007791519165,-0.511073112487793
86,2388,6,6,1,-1.551554560661316,-5.414597034454346,-2.2440073490142822,-3.723815679550171,-4.244375705718994,2.3014895915985107,11.142728805541992,-10.096972465515137,2.7375364303588867,-6.943970203399658
87,7260,7,7,1,-2.698671340942383,-4.974600791931152,-2.7438924312591553,-3.596651315689087,-7.061744213104248,0.04120493680238724,-12.472012519836426,10.69970989227295,-0.29854443669319153,2.3934097290039062
88,128,8,8,1,-11.300880432128906,-6.734585762023926,-4.204264163970947,3.0407731533050537,-10.931581497192383,-0.9327634572982788,-9.175349235534668,-7.047173976898193,16.150936126708984,-4.599236965179443
89,4633,9,9,1,-6.9178643226623535,-5.584133148193359,-8.28665542602539,-7.553202152252197,4.97981071472168,1.0341416597366333,-5.895118236541748,-0.9163171052932739,2.6084532737731934,10.46036434173584
90,13,0,0,1,13.325078010559082,-10.212108612060547,-3.1166391372680664,-4.871654510498047,-6.311872959136963,-1.390672206878662,-3.065490245819092,-3.8055286407470703,-3.894949436187744,0.7678081393241882
91,4691,1,1,1,-1.3829638957977295,12.526089668273926,-2.7627334594726562,-8.848544120788574,-0.1761135756969452,-5.523140907287598,-1.9401596784591675,-1.1360059976577759,-1.1203967332839966,-3.1479074954986572
92,4710,2,2,1,-4.928765296936035,3.14353084564209,14.941206932067871,2.131866693496704,-9.919817924499512,-9.172840118408203,-11.330979347229004,0.7897931337356567,-1.411450743675232,-4.64933967590332
93,2392,3,3,1,-5.462591648101807,-3.914226531982422,-3.7835679054260254,12.701534271240234,-11.189181327819824,-0.2930339574813843,-10.2999849319458,-4.538302898406982,-2.839000701904297,2.128612756729126
94,7629,4,4,1,-4.192390441894531,-3.6998417377471924,-6.956528663635254,-8.751548767089844,14.668641090393066,-1.6120377779006958,1.3928309679031372,-2.338247776031494,-4.137414455413818,4.477844715118408
95,3095,5,5,1,-4.132826805114746,-5.036636829376221,-8.397233009338379,-1.6759032011032104,-14.077198028564453,15.962289810180664,2.6512303352355957,-6.918583393096924,1.213157296180725,1.1138826608657837
96,9426,6,6,1,-0.9236703515052795,-3.074335813522339,-2.4035539627075195,-6.948485374450684,3.9259512424468994,-1.504723072052002,12.056879043579102,-6.500329971313477,-1.1303753852844238,0.7465038299560547
97,2365,7,7,1,-8.704863548278809,0.05842646211385727,-1.3384610414505005,-1.4148911237716675,-3.551509141921997,-2.445344924926758,-14.981595039367676,11.967217445373535,-1.6226919889450073,-4.096041202545166
98,3951,8,8,1,-1.196574330329895,-7.834911346435547,0.9141718149185181,-0.06989128887653351,-8.430808067321777,0.5477825403213501,-5.160506725311279,-1.4383248090744019,5.517199516296387,0.27955737709999084
99,9397,9,9,1,-9.447691917419434,-4.111781597137451,-7.097665309906006,-3.8217885494232178,2.527966260910034,-0.7003105878829956,-11.610661506652832,1.8676750659942627,0.9345173835754395,13.562997817993164
